Sets_Ops/sec,Sets_Hits/sec,Sets_Misses/sec,Sets_Avg_Latency,Sets_p50_Latency,Sets_p99_Latency,Sets_p100_Latency,Sets_KB/sec,Gets_Ops/sec,Gets_Hits/sec,Gets_Misses/sec,Gets_Avg_Latency,Gets_p50_Latency,Gets_p99_Latency,Gets_p100_Latency,Gets_KB/sec,Waits_Ops/sec,Waits_Hits/sec,Waits_Misses/sec,Waits_Avg_Latency,Waits_p50_Latency,Waits_p99_Latency,Waits_p100_Latency,Waits_KB/sec,Totals_Ops/sec,Totals_Hits/sec,Totals_Misses/sec,Totals_Avg_Latency,Totals_p50_Latency,Totals_p99_Latency,Totals_p100_Latency,Totals_KB/sec
30619.91,,,0.032,3349.05,30619.91,45.5,30574.4,0.031,1079.64,0,,,0,,61239.81,45.5,30574.4,0.031,4428.69,,,,,,,,,,,,
30799.22,,,0.032,3368.66,30799.22,45.71,30753.51,0.03,1085.95,0,,,0,,61598.44,45.71,30753.51,0.031,4454.62,,,,,,,,,,,,
29901.75,,,0.033,3270.5,29901.75,44.37,29857.38,0.031,1054.31,0,,,0,,59803.5,44.37,29857.38,0.032,4324.81,,,,,,,,,,,,
29930.63,,,0.032,3273.66,29930.63,44.42,29886.21,0.031,1055.33,0,,,0,,59861.26,44.42,29886.21,0.032,4328.99,,,,,,,,,,,,
29742.53,,,0.033,3253.09,29742.53,44.14,29698.39,0.032,1048.7,0,,,0,,59485.06,44.14,29698.39,0.032,4301.79,,,,,,,,,,,,
29890.79,,,0.032,3269.3,29890.79,44.42,29846.37,0.031,1053.93,0,,,0,,59781.57,44.42,29846.37,0.032,4323.23,,,,,,,,,,,,
30446.42,,,0.032,3330.08,30446.42,45.18,30401.24,0.031,1073.51,0,,,0,,60892.84,45.18,30401.24,0.031,4403.59,,,,,,,,,,,,
29626.36,,,0.033,3240.38,29626.36,43.97,29582.4,0.032,1044.6,0,,,0,,59252.72,43.97,29582.4,0.032,4284.98,,,,,,,,,,,,
29782.82,,,0.033,3257.5,29782.82,44.2,29738.62,0.032,1050.12,0,,,0,,59565.64,44.2,29738.62,0.032,4307.61,,,,,,,,,,,,
30598.51,,,0.032,3346.71,30598.51,45.47,30553.04,0.031,1078.88,0,,,0,,61197.03,45.47,30553.04,0.031,4425.59,,,,,,,,,,,,
29195.02,,,0.033,3193.2,29195.02,43.33,29151.69,0.032,1029.39,0,,,0,,58390.03,43.33,29151.69,0.033,4222.6,,,,,,,,,,,,
29980.74,,,0.032,3279.14,29980.74,44.55,29936.19,0.031,1057.1,0,,,0,,59961.47,44.55,29936.19,0.032,4336.24,,,,,,,,,,,,
29623.96,,,0.033,3240.12,29623.96,43.96,29580,0.032,1044.52,0,,,0,,59247.93,43.96,29580,0.032,4284.64,,,,,,,,,,,,
30683.88,,,0.032,3356.05,30683.88,45.53,30638.35,0.031,1081.89,0,,,0,,61367.76,45.53,30638.35,0.031,4437.94,,,,,,,,,,,,
30104.56,,,0.032,3292.69,30104.56,44.68,30059.88,0.031,1061.46,0,,,0,,60209.11,44.68,30059.88,0.032,4354.15,,,,,,,,,,,,
29575.92,,,0.033,3234.87,29575.92,43.89,29532.03,0.032,1042.82,0,,,0,,59151.84,43.89,29532.03,0.032,4277.69,,,,,,,,,,,,
29940.74,,,0.032,3274.77,29940.74,44.49,29896.25,0.031,1055.69,0,,,0,,59881.48,44.49,29896.25,0.032,4330.46,,,,,,,,,,,,
29652.67,,,0.033,3243.26,29652.67,44,29608.67,0.032,1045.53,0,,,0,,59305.34,44,29608.67,0.032,4288.79,,,,,,,,,,,,
29678.41,,,0.033,3246.08,29678.41,44.04,29634.36,0.031,1046.44,0,,,0,,59356.82,44.04,29634.36,0.032,4292.51,,,,,,,,,,,,
29935.31,,,0.032,3274.17,29935.31,44.42,29890.89,0.031,1055.49,0,,,0,,59870.63,44.42,29890.89,0.032,4329.67,,,,,,,,,,,,
30002.7,,,0.032,3281.55,30002.7,44.52,29958.17,0.031,1057.87,0,,,0,,60005.4,44.52,29958.17,0.032,4339.41,,,,,,,,,,,,
29169.1,,,0.033,3190.37,29169.1,43.29,29125.81,0.032,1028.48,0,,,0,,58338.2,43.29,29125.81,0.033,4218.85,,,,,,,,,,,,
28857.86,,,0.034,3156.33,28857.86,42.83,28815.04,0.032,1017.5,0,,,0,,57715.72,42.83,28815.04,0.033,4173.83,,,,,,,,,,,,
30728.55,,,0.032,3360.94,30728.55,45.66,30682.89,0.031,1083.47,0,,,0,,61457.1,45.66,30682.89,0.031,4444.4,,,,,,,,,,,,
29976.37,,,0.032,3278.67,29976.37,44.48,29931.88,0.031,1056.94,0,,,0,,59952.73,44.48,29931.88,0.032,4335.61,,,,,,,,,,,,
29576.47,,,0.033,3234.93,29576.47,43.89,29532.58,0.032,1042.84,0,,,0,,59152.94,43.89,29532.58,0.032,4277.77,,,,,,,,,,,,
29295.74,,,0.033,3204.22,29295.74,43.47,29252.26,0.032,1032.94,0,,,0,,58591.48,43.47,29252.26,0.033,4237.16,,,,,,,,,,,,
30020.79,,,0.032,3283.52,30020.79,44.55,29976.24,0.031,1058.51,0,,,0,,60041.59,44.55,29976.24,0.032,4342.03,,,,,,,,,,,,
29736.67,,,0.033,3252.45,29736.67,44.13,29692.54,0.031,1048.49,0,,,0,,59473.34,44.13,29692.54,0.032,4300.94,,,,,,,,,,,,
30039.39,,,0.032,3285.56,30039.39,44.58,29994.81,0.031,1059.16,0,,,0,,60078.78,44.58,29994.81,0.032,4344.72,,,,,,,,,,,,
30003.7,,,0.032,3281.65,30003.7,44.53,29959.17,0.031,1057.9,0,,,0,,60007.4,44.53,29959.17,0.032,4339.56,,,,,,,,,,,,
30966.23,,,0.031,3386.93,30966.23,45.95,30920.28,0.03,1091.84,0,,,0,,61932.46,45.95,30920.28,0.031,4478.77,,,,,,,,,,,,
30447.5,,,0.032,3330.2,30447.5,45.18,30402.32,0.031,1073.55,0,,,0,,60895,45.18,30402.32,0.031,4403.75,,,,,,,,,,,,
29458.6,,,0.033,3222.03,29458.6,43.78,29414.82,0.032,1038.69,0,,,0,,58917.2,43.78,29414.82,0.032,4260.72,,,,,,,,,,,,
30294.64,,,0.032,3313.48,30294.64,44.96,30249.68,0.031,1068.16,0,,,0,,60589.28,44.96,30249.68,0.031,4381.64,,,,,,,,,,,,
30517.44,,,0.032,3337.85,30517.44,45.29,30472.15,0.031,1076.02,0,,,0,,61034.88,45.29,30472.15,0.031,4413.86,,,,,,,,,,,,
29957.54,,,0.033,3276.61,29957.54,44.46,29913.08,0.031,1056.28,0,,,0,,59915.08,44.46,29913.08,0.032,4332.88,,,,,,,,,,,,
29708.13,,,0.033,3249.33,29708.13,44.15,29663.99,0.032,1047.49,0,,,0,,59416.27,44.15,29663.99,0.032,4296.81,,,,,,,,,,,,
30038.96,,,0.032,3285.51,30038.96,44.58,29994.38,0.031,1059.15,0,,,0,,60077.92,44.58,29994.38,0.032,4344.66,,,,,,,,,,,,
29940.5,,,0.032,3274.74,29940.5,44.43,29896.07,0.031,1055.68,0,,,0,,59881,44.43,29896.07,0.032,4330.42,,,,,,,,,,,,
29792.14,,,0.033,3258.52,29792.14,44.27,29747.87,0.031,1050.45,0,,,0,,59584.28,44.27,29747.87,0.032,4308.96,,,,,,,,,,,,
30157.32,,,0.032,3298.46,30157.32,44.81,30112.51,0.031,1063.33,0,,,0,,60314.65,44.81,30112.51,0.032,4361.78,,,,,,,,,,,,
29950.41,,,0.032,3275.83,29950.41,44.45,29905.97,0.031,1056.03,0,,,0,,59900.83,44.45,29905.97,0.032,4331.85,,,,,,,,,,,,
30286.04,,,0.032,3312.54,30286.04,45.01,30241.03,0.031,1067.86,0,,,0,,60572.07,45.01,30241.03,0.032,4380.4,,,,,,,,,,,,
29873.49,,,0.033,3267.41,29873.49,44.39,29829.1,0.031,1053.32,0,,,0,,59746.99,44.39,29829.1,0.032,4320.73,,,,,,,,,,,,
30031.44,,,0.032,3284.69,30031.44,44.57,29986.87,0.031,1058.88,0,,,0,,60062.88,44.57,29986.87,0.032,4343.57,,,,,,,,,,,,
30100.36,,,0.032,3292.23,30100.36,44.67,30055.69,0.031,1061.31,0,,,0,,60200.72,44.67,30055.69,0.032,4353.54,,,,,,,,,,,,
30274.67,,,0.032,3311.29,30274.67,44.93,30229.74,0.031,1067.46,0,,,0,,60549.34,44.93,30229.74,0.032,4378.75,,,,,,,,,,,,
29141.51,,,0.033,3187.35,29141.51,43.3,29098.2,0.032,1027.51,0,,,0,,58283.01,43.3,29098.2,0.033,4214.86,,,,,,,,,,,,
29927.32,,,0.032,3273.3,29927.32,44.41,29882.91,0.031,1055.21,0,,,0,,59854.64,44.41,29882.91,0.032,4328.51,,,,,,,,,,,,
29136.98,,,0.033,3186.86,29136.98,43.24,29093.74,0.032,1027.35,0,,,0,,58273.97,43.24,29093.74,0.033,4214.2,,,,,,,,,,,,
30255.17,,,0.032,3309.16,30255.17,44.96,30210.21,0.031,1066.78,0,,,0,,60510.33,44.96,30210.21,0.032,4375.93,,,,,,,,,,,,
30611.16,,,0.032,3348.1,30611.16,45.49,30565.67,0.031,1079.33,0,,,0,,61222.32,45.49,30565.67,0.031,4427.42,,,,,,,,,,,,
30137.69,,,0.032,3296.31,30137.69,44.78,30092.9,0.031,1062.63,0,,,0,,60275.38,44.78,30092.9,0.032,4358.94,,,,,,,,,,,,
29894.37,,,0.033,3269.7,29894.37,44.36,29850.01,0.031,1054.05,0,,,0,,59788.74,44.36,29850.01,0.032,4323.75,,,,,,,,,,,,
30262.28,,,0.032,3309.94,30262.28,44.91,30217.38,0.031,1067.02,0,,,0,,60524.57,44.91,30217.38,0.032,4376.96,,,,,,,,,,,,
29877.11,,,0.032,3267.81,29877.11,44.34,29832.77,0.031,1053.44,0,,,0,,59754.22,44.34,29832.77,0.032,4321.25,,,,,,,,,,,,
30016.02,,,0.032,3283,30016.02,44.54,29971.48,0.031,1058.34,0,,,0,,60032.04,44.54,29971.48,0.032,4341.34,,,,,,,,,,,,
29734.68,,,0.033,3252.23,29734.68,44.13,29690.56,0.032,1048.42,0,,,0,,59469.37,44.13,29690.56,0.032,4300.65,,,,,,,,,,,,
29956.61,,,0.032,3276.5,29956.61,44.46,29912.15,0.031,1056.24,0,,,0,,59913.21,44.46,29912.15,0.032,4332.75,,,,,,,,,,,,
29422.79,,,0.033,3218.12,29422.79,43.66,29379.13,0.032,1037.42,0,,,0,,58845.58,43.66,29379.13,0.032,4255.54,,,,,,,,,,,,
30112.24,,,0.032,3293.53,30112.24,44.69,30067.56,0.031,1061.73,0,,,0,,60224.49,44.69,30067.56,0.032,4355.26,,,,,,,,,,,,
30140.12,,,0.032,3296.58,30140.12,44.73,30095.4,0.031,1062.71,0,,,0,,60280.25,44.73,30095.4,0.032,4359.29,,,,,,,,,,,,
29260.59,,,0.033,3200.38,29260.59,43.42,29217.17,0.032,1031.7,0,,,0,,58521.18,43.42,29217.17,0.033,4232.08,,,,,,,,,,,,
30488.87,,,0.032,3334.72,30488.87,45.31,30443.56,0.031,1075.02,0,,,0,,60977.74,45.31,30443.56,0.031,4409.74,,,,,,,,,,,,
30318.16,,,0.032,3316.05,30318.16,45.11,30273.05,0.031,1069,0,,,0,,60636.33,45.11,30273.05,0.031,4385.05,,,,,,,,,,,,
30357,,,0.032,3320.3,30357,45.11,30311.89,0.031,1070.37,0,,,0,,60714,45.11,30311.89,0.031,4390.66,,,,,,,,,,,,
29478.84,,,0.033,3224.25,29478.84,43.75,29435.09,0.032,1039.4,0,,,0,,58957.67,43.75,29435.09,0.032,4263.65,,,,,,,,,,,,
29647.2,,,0.033,3242.66,29647.2,44.12,29603.09,0.032,1045.34,0,,,0,,59294.41,44.12,29603.09,0.032,4288.01,,,,,,,,,,,,
29814.11,,,0.033,3260.92,29814.11,44.3,29769.81,0.031,1051.22,0,,,0,,59628.23,44.3,29769.81,0.032,4312.14,,,,,,,,,,,,
30420.14,,,0.032,3327.2,30420.14,45.14,30375,0.031,1072.59,0,,,0,,60840.28,45.14,30375,0.031,4399.79,,,,,,,,,,,,
30375.72,,,0.032,3322.34,30375.72,45.08,30330.64,0.031,1071.02,0,,,0,,60751.44,45.08,30330.64,0.031,4393.37,,,,,,,,,,,,
30317.27,,,0.032,3315.95,30317.27,45.05,30272.22,0.031,1068.97,0,,,0,,60634.55,45.05,30272.22,0.031,4384.92,,,,,,,,,,,,
29207.12,,,0.033,3194.53,29207.12,43.4,29163.72,0.032,1029.82,0,,,0,,58414.24,43.4,29163.72,0.033,4224.35,,,,,,,,,,,,
30118.15,,,0.032,3294.17,30118.15,44.76,30073.39,0.031,1061.94,0,,,0,,60236.29,44.76,30073.39,0.032,4356.12,,,,,,,,,,,,
30057.83,,,0.032,3287.58,30057.83,44.61,30013.23,0.031,1059.81,0,,,0,,60115.67,44.61,30013.23,0.032,4347.39,,,,,,,,,,,,
29106.27,,,0.033,3183.5,29106.27,43.19,29063.08,0.032,1026.26,0,,,0,,58212.54,43.19,29063.08,0.033,4209.76,,,,,,,,,,,,
29506.23,,,0.033,3227.24,29506.23,43.79,29462.45,0.032,1040.36,0,,,0,,59012.47,43.79,29462.45,0.032,4267.61,,,,,,,,,,,,
29004.13,,,0.034,3172.33,29004.13,43.04,28961.09,0.032,1022.66,0,,,0,,58008.26,43.04,28961.09,0.033,4194.99,,,,,,,,,,,,
30082.87,,,0.032,3290.31,30082.87,44.64,30038.23,0.031,1060.7,0,,,0,,60165.75,44.64,30038.23,0.032,4351.01,,,,,,,,,,,,
30127.18,,,0.032,3295.16,30127.18,44.77,30082.41,0.031,1062.26,0,,,0,,60254.35,44.77,30082.41,0.032,4357.42,,,,,,,,,,,,
29808.62,,,0.033,3260.32,29808.62,44.3,29764.33,0.032,1051.03,0,,,0,,59617.25,44.3,29764.33,0.032,4311.35,,,,,,,,,,,,
29666.23,,,0.033,3244.74,29666.23,44.08,29622.15,0.032,1046.01,0,,,0,,59332.46,44.08,29622.15,0.032,4290.75,,,,,,,,,,,,
29746.81,,,0.033,3253.56,29746.81,44.14,29702.67,0.032,1048.85,0,,,0,,59493.63,44.14,29702.67,0.032,4302.4,,,,,,,,,,,,
30173.98,,,0.032,3300.28,30173.98,44.84,30129.14,0.031,1063.91,0,,,0,,60347.95,44.84,30129.14,0.032,4364.19,,,,,,,,,,,,
29721.26,,,0.033,3250.76,29721.26,44.17,29677.1,0.032,1047.95,0,,,0,,59442.53,44.17,29677.1,0.032,4298.71,,,,,,,,,,,,
29227.89,,,0.033,3196.8,29227.89,43.37,29184.51,0.032,1030.55,0,,,0,,58455.77,43.37,29184.51,0.033,4227.35,,,,,,,,,,,,
29890.94,,,0.032,3269.32,29890.94,44.42,29846.52,0.031,1053.93,0,,,0,,59781.87,44.42,29846.52,0.032,4323.25,,,,,,,,,,,,
30366.43,,,0.032,3321.33,30366.43,45.06,30321.37,0.031,1070.69,0,,,0,,60732.87,45.06,30321.37,0.031,4392.02,,,,,,,,,,,,
29644.08,,,0.033,3242.32,29644.08,44.05,29600.03,0.032,1045.23,0,,,0,,59288.16,44.05,29600.03,0.032,4287.55,,,,,,,,,,,,
29737.87,,,0.033,3252.58,29737.87,44.13,29693.74,0.032,1048.53,0,,,0,,59475.73,44.13,29693.74,0.032,4301.11,,,,,,,,,,,,
30638.6,,,0.032,3351.1,30638.6,45.53,30593.07,0.031,1080.29,0,,,0,,61277.19,45.53,30593.07,0.031,4431.39,,,,,,,,,,,,
29534.75,,,0.033,3230.36,29534.75,43.89,29490.86,0.032,1041.37,0,,,0,,59069.5,43.89,29490.86,0.032,4271.74,,,,,,,,,,,,
29657.42,,,0.033,3243.78,29657.42,44.01,29613.41,0.032,1045.7,0,,,0,,59314.85,44.01,29613.41,0.032,4289.48,,,,,,,,,,,,
29849.89,,,0.032,3264.83,29849.89,44.3,29805.59,0.031,1052.48,0,,,0,,59699.78,44.3,29805.59,0.032,4317.31,,,,,,,,,,,,
29735.91,,,0.033,3252.37,29735.91,44.13,29691.78,0.032,1048.46,0,,,0,,59471.82,44.13,29691.78,0.032,4300.83,,,,,,,,,,,,
29985.67,,,0.032,3279.68,29985.67,44.5,29941.18,0.031,1057.27,0,,,0,,59971.35,44.5,29941.18,0.032,4336.95,,,,,,,,,,,,
29694.61,,,0.033,3247.85,29694.61,44.07,29650.54,0.032,1047.01,0,,,0,,59389.22,44.07,29650.54,0.032,4294.85,,,,,,,,,,,,
30016.41,,,0.032,3283.05,30016.41,44.54,29971.87,0.031,1058.35,0,,,0,,60032.83,44.54,29971.87,0.032,4341.4,,,,,,,,,,,,
29262.04,,,0.033,3200.54,29262.04,43.42,29218.62,0.032,1031.75,0,,,0,,58524.09,43.42,29218.62,0.033,4232.29,,,,,,,,,,,,
29635.37,,,0.033,3241.37,29635.37,43.98,29591.39,0.032,1044.92,0,,,0,,59270.73,43.98,29591.39,0.032,4286.29,,,,,,,,,,,,
29434.88,,,0.033,3219.44,29434.88,43.68,29391.2,0.032,1037.85,0,,,0,,58869.77,43.68,29391.2,0.032,4257.29,,,,,,,,,,,,
29633.51,,,0.033,3241.17,29633.51,44.04,29589.48,0.032,1044.86,0,,,0,,59267.02,44.04,29589.48,0.032,4286.02,,,,,,,,,,,,
29007.01,,,0.034,3172.64,29007.01,43.05,28963.97,0.032,1022.76,0,,,0,,58014.03,43.05,28963.97,0.033,4195.4,,,,,,,,,,,,
29741.45,,,0.033,3252.97,29741.45,44.14,29697.31,0.032,1048.66,0,,,0,,59482.9,44.14,29697.31,0.032,4301.63,,,,,,,,,,,,
29592.3,,,0.033,3236.66,29592.3,43.97,29548.33,0.032,1043.4,0,,,0,,59184.6,43.97,29548.33,0.032,4280.06,,,,,,,,,,,,
29801.04,,,0.033,3259.49,29801.04,44.28,29756.76,0.032,1050.76,0,,,0,,59602.08,44.28,29756.76,0.032,4310.25,,,,,,,,,,,,
30041.99,,,0.032,3285.84,30041.99,44.64,29997.35,0.031,1059.26,0,,,0,,60083.99,44.64,29997.35,0.032,4345.1,,,,,,,,,,,,
29381.46,,,0.033,3213.6,29381.46,43.6,29337.86,0.032,1035.97,0,,,0,,58762.93,43.6,29337.86,0.032,4249.56,,,,,,,,,,,,
29450.68,,,0.033,3221.17,29450.68,43.76,29406.92,0.032,1038.41,0,,,0,,58901.37,43.76,29406.92,0.032,4259.58,,,,,,,,,,,,
29410.31,,,0.033,3216.75,29410.31,43.64,29366.67,0.032,1036.98,0,,,0,,58820.62,43.64,29366.67,0.032,4253.74,,,,,,,,,,,,
30106.26,,,0.032,3292.87,30106.26,44.68,30061.58,0.031,1061.52,0,,,0,,60212.52,44.68,30061.58,0.032,4354.39,,,,,,,,,,,,
29298.93,,,0.033,3204.57,29298.93,43.54,29255.39,0.032,1033.06,0,,,0,,58597.86,43.54,29255.39,0.033,4237.63,,,,,,,,,,,,
29157.61,,,0.033,3189.11,29157.61,43.33,29114.28,0.032,1028.08,0,,,0,,58315.22,43.33,29114.28,0.033,4217.19,,,,,,,,,,,,
29932.04,,,0.032,3273.82,29932.04,44.48,29887.56,0.031,1055.38,0,,,0,,59864.09,44.48,29887.56,0.032,4329.2,,,,,,,,,,,,
29682.71,,,0.033,3246.55,29682.71,44.05,29638.66,0.032,1046.59,0,,,0,,59365.42,44.05,29638.66,0.032,4293.13,,,,,,,,,,,,
30386.59,,,0.032,3323.53,30386.59,45.09,30341.5,0.031,1071.41,0,,,0,,60773.19,45.09,30341.5,0.031,4394.94,,,,,,,,,,,,
29402.84,,,0.033,3215.94,29402.84,43.63,29359.21,0.032,1036.72,0,,,0,,58805.69,43.63,29359.21,0.032,4252.66,,,,,,,,,,,,
29438.57,,,0.033,3219.84,29438.57,43.69,29394.89,0.032,1037.98,0,,,0,,58877.15,43.69,29394.89,0.032,4257.82,,,,,,,,,,,,
29167.91,,,0.033,3190.24,29167.91,43.29,29124.62,0.032,1028.44,0,,,0,,58335.81,43.29,29124.62,0.033,4218.68,,,,,,,,,,,,
29471.69,,,0.033,3223.47,29471.69,43.79,29427.89,0.032,1039.15,0,,,0,,58943.38,43.79,29427.89,0.032,4262.62,,,,,,,,,,,,
29376.26,,,0.033,3213.03,29376.26,43.65,29332.61,0.032,1035.79,0,,,0,,58752.52,43.65,29332.61,0.033,4248.81,,,,,,,,,,,,
29765.66,,,0.033,3255.62,29765.66,44.17,29721.49,0.032,1049.51,0,,,0,,59531.31,44.17,29721.49,0.032,4305.13,,,,,,,,,,,,
30144.67,,,0.032,3297.07,30144.67,44.73,30099.94,0.031,1062.88,0,,,0,,60289.34,44.73,30099.94,0.032,4359.95,,,,,,,,,,,,
29459.07,,,0.033,3222.09,29459.07,43.78,29415.29,0.032,1038.71,0,,,0,,58918.14,43.78,29415.29,0.032,4260.79,,,,,,,,,,,,
29802.76,,,0.033,3259.68,29802.76,44.23,29758.53,0.031,1050.82,0,,,0,,59605.51,44.23,29758.53,0.032,4310.5,,,,,,,,,,,,
29293.8,,,0.033,3204.01,29293.8,43.53,29250.27,0.032,1032.88,0,,,0,,58587.59,43.53,29250.27,0.033,4236.89,,,,,,,,,,,,
30171.46,,,0.032,3300,30171.46,44.77,30126.69,0.031,1063.82,0,,,0,,60342.92,44.77,30126.69,0.032,4363.82,,,,,,,,,,,,
29271.69,,,0.033,3201.59,29271.69,43.44,29228.25,0.032,1032.09,0,,,0,,58543.38,43.44,29228.25,0.033,4233.69,,,,,,,,,,,,
29074.64,,,0.033,3180.04,29074.64,43.15,29031.49,0.032,1025.15,0,,,0,,58149.28,43.15,29031.49,0.033,4205.19,,,,,,,,,,,,
29274.97,,,0.033,3201.95,29274.97,43.44,29231.53,0.032,1032.21,0,,,0,,58549.95,43.44,29231.53,0.033,4234.16,,,,,,,,,,,,
30495.58,,,0.032,3335.45,30495.58,45.32,30450.26,0.031,1075.25,0,,,0,,60991.15,45.32,30450.26,0.031,4410.71,,,,,,,,,,,,
29467,,,0.033,3222.95,29467,43.79,29423.21,0.032,1038.99,0,,,0,,58934,43.79,29423.21,0.032,4261.94,,,,,,,,,,,,
28961.15,,,0.033,3167.63,28961.15,42.98,28918.17,0.032,1021.15,0,,,0,,57922.3,42.98,28918.17,0.033,4188.77,,,,,,,,,,,,
30155.37,,,0.032,3298.24,30155.37,44.75,30110.62,0.031,1063.25,0,,,0,,60310.74,44.75,30110.62,0.032,4361.5,,,,,,,,,,,,
30278.68,,,0.032,3311.73,30278.68,44.99,30233.69,0.031,1067.6,0,,,0,,60557.37,44.99,30233.69,0.032,4379.34,,,,,,,,,,,,
29098.49,,,0.033,3182.65,29098.49,43.18,29055.31,0.032,1025.99,0,,,0,,58196.98,43.18,29055.31,0.033,4208.64,,,,,,,,,,,,
29510.25,,,0.033,3227.68,29510.25,43.85,29466.4,0.032,1040.51,0,,,0,,59020.5,43.85,29466.4,0.032,4268.19,,,,,,,,,,,,
30001.58,,,0.032,3281.42,30001.58,44.52,29957.06,0.031,1057.83,0,,,0,,60003.16,44.52,29957.06,0.032,4339.25,,,,,,,,,,,,
30186.83,,,0.032,3301.68,30186.83,44.8,30142.04,0.031,1064.36,0,,,0,,60373.67,44.8,30142.04,0.032,4366.05,,,,,,,,,,,,
29320.21,,,0.033,3206.9,29320.21,43.51,29276.7,0.032,1033.81,0,,,0,,58640.41,43.51,29276.7,0.033,4240.7,,,,,,,,,,,,
29495.15,,,0.033,3226.03,29495.15,43.77,29451.38,0.032,1039.97,0,,,0,,58990.31,43.77,29451.38,0.032,4266.01,,,,,,,,,,,,
29287.79,,,0.033,3203.35,29287.79,43.46,29244.32,0.032,1032.66,0,,,0,,58575.58,43.46,29244.32,0.033,4236.01,,,,,,,,,,,,
29777.01,,,0.033,3256.86,29777.01,44.19,29732.82,0.032,1049.91,0,,,0,,59554.02,44.19,29732.82,0.032,4306.77,,,,,,,,,,,,
29659.21,,,0.033,3243.98,29659.21,44.01,29615.2,0.032,1045.76,0,,,0,,59318.42,44.01,29615.2,0.032,4289.73,,,,,,,,,,,,
29707.94,,,0.033,3249.31,29707.94,44.09,29663.85,0.032,1047.48,0,,,0,,59415.88,44.09,29663.85,0.032,4296.78,,,,,,,,,,,,
30069.41,,,0.032,3288.84,30069.41,44.62,30024.78,0.031,1060.22,0,,,0,,60138.81,44.62,30024.78,0.032,4349.06,,,,,,,,,,,,
29418.57,,,0.033,3217.66,29418.57,43.72,29374.85,0.032,1037.28,0,,,0,,58837.13,43.72,29374.85,0.032,4254.93,,,,,,,,,,,,
29278.41,,,0.033,3202.33,29278.41,43.45,29234.96,0.032,1032.33,0,,,0,,58556.81,43.45,29234.96,0.033,4234.66,,,,,,,,,,,,
29085.95,,,0.033,3181.28,29085.95,43.22,29042.73,0.032,1025.55,0,,,0,,58171.9,43.22,29042.73,0.033,4206.83,,,,,,,,,,,,
29922.86,,,0.032,3272.81,29922.86,44.41,29878.46,0.031,1055.05,0,,,0,,59845.73,44.41,29878.46,0.032,4327.87,,,,,,,,,,,,
29029.75,,,0.033,3175.13,29029.75,43.14,28986.62,0.032,1023.57,0,,,0,,58059.51,43.14,28986.62,0.033,4198.7,,,,,,,,,,,,
29674.81,,,0.033,3245.68,29674.81,44.1,29630.72,0.032,1046.31,0,,,0,,59349.63,44.1,29630.72,0.032,4292,,,,,,,,,,,,
28535.04,,,0.034,3121.02,28535.04,42.4,28492.63,0.033,1006.12,0,,,0,,57070.07,42.4,28492.63,0.033,4127.14,,,,,,,,,,,,
29360.55,,,0.033,3211.31,29360.55,43.57,29316.98,0.032,1035.23,0,,,0,,58721.11,43.57,29316.98,0.032,4246.54,,,,,,,,,,,,
29512.55,,,0.033,3227.93,29512.55,43.8,29468.75,0.032,1040.59,0,,,0,,59025.1,43.8,29468.75,0.032,4268.52,,,,,,,,,,,,
29455.51,,,0.033,3221.7,29455.51,43.71,29411.8,0.032,1038.58,0,,,0,,58911.03,43.71,29411.8,0.032,4260.27,,,,,,,,,,,,
29703.31,,,0.033,3248.8,29703.31,44.08,29659.23,0.032,1047.31,0,,,0,,59406.61,44.08,29659.23,0.032,4296.11,,,,,,,,,,,,
29419.58,,,0.033,3217.77,29419.58,43.66,29375.92,0.032,1037.31,0,,,0,,58839.16,43.66,29375.92,0.032,4255.08,,,,,,,,,,,,
30323.66,,,0.032,3316.65,30323.66,45,30278.66,0.031,1069.19,0,,,0,,60647.32,45,30278.66,0.031,4385.84,,,,,,,,,,,,
29398.4,,,0.033,3215.45,29398.4,43.63,29354.78,0.032,1036.56,0,,,0,,58796.8,43.63,29354.78,0.032,4252.01,,,,,,,,,,,,
29224.17,,,0.033,3196.39,29224.17,43.37,29180.8,0.032,1030.42,0,,,0,,58448.35,43.37,29180.8,0.033,4226.81,,,,,,,,,,,,
29455.63,,,0.033,3221.71,29455.63,43.71,29411.92,0.032,1038.58,0,,,0,,58911.26,43.71,29411.92,0.032,4260.29,,,,,,,,,,,,
29838.85,,,0.033,3263.62,29838.85,44.34,29794.51,0.031,1052.1,0,,,0,,59677.71,44.34,29794.51,0.032,4315.72,,,,,,,,,,,,
29934.02,,,0.032,3274.03,29934.02,44.42,29889.6,0.031,1055.45,0,,,0,,59868.04,44.42,29889.6,0.032,4329.48,,,,,,,,,,,,
30053.7,,,0.032,3287.12,30053.7,44.6,30009.1,0.031,1059.67,0,,,0,,60107.4,44.6,30009.1,0.032,4346.79,,,,,,,,,,,,
29780.47,,,0.033,3257.24,29780.47,44.19,29736.27,0.031,1050.03,0,,,0,,59560.94,44.19,29736.27,0.032,4307.27,,,,,,,,,,,,
29796.17,,,0.033,3258.96,29796.17,44.22,29751.95,0.031,1050.59,0,,,0,,59592.34,44.22,29751.95,0.032,4309.54,,,,,,,,,,,,
