Sets_Ops/sec	Sets_Hits/sec	Sets_Misses/sec	Sets_Avg_Latency	Sets_p50_Latency	Sets_p99_Latency	Sets_p100_Latency	Sets_KB/sec	Gets_Ops/sec	Gets_Hits/sec	Gets_Misses/sec	Gets_Avg_Latency	Gets_p50_Latency	Gets_p99_Latency	Gets_p100_Latency	Gets_KB/sec	Waits_Ops/sec	Waits_Hits/sec	Waits_Misses/sec	Waits_Avg_Latency	Waits_p50_Latency	Waits_p99_Latency	Waits_p100_Latency	Waits_KB/sec	Totals_Ops/sec	Totals_Hits/sec	Totals_Misses/sec	Totals_Avg_Latency	Totals_p50_Latency	Totals_p99_Latency	Totals_p100_Latency	Totals_KB/sec
33984.32			0.029	3717.03	33984.32	50.43	33933.88	0.028	1198.26	0			0		67968.63	50.43	33933.88	0.028	4915.29												
33651.92			0.029	3680.68	33651.92	49.94	33601.98	0.028	1186.54	0			0		67303.83	49.94	33601.98	0.028	4867.22												
33369.8			0.029	3649.82	33369.8	49.52	33320.28	0.028	1176.59	0			0		66739.6	49.52	33320.28	0.029	4826.41												
33680.74			0.029	3683.83	33680.74	49.98	33630.76	0.028	1187.55	0			0		67361.48	49.98	33630.76	0.028	4871.39												
33768.91			0.029	3693.47	33768.91	50.11	33718.8	0.028	1190.66	0			0		67537.82	50.11	33718.8	0.028	4884.14												
33660.3			0.029	3681.6	33660.3	49.95	33610.35	0.028	1186.83	0			0		67320.6	49.95	33610.35	0.028	4868.43												
33641.7			0.029	3679.56	33641.7	49.92	33591.77	0.028	1186.18	0			0		67283.39	49.92	33591.77	0.028	4865.74												
34006.02			0.029	3719.41	34006.02	50.46	33955.55	0.028	1199.02	0			0		68012.04	50.46	33955.55	0.028	4918.43												
33474.37			0.029	3661.26	33474.37	49.68	33424.7	0.028	1180.28	0			0		66948.74	49.68	33424.7	0.029	4841.54												
34127.66			0.028	3732.71	34127.66	50.65	34077.02	0.028	1203.31	0			0		68255.33	50.65	34077.02	0.028	4936.03												
33477.28			0.029	3661.58	33477.28	49.68	33427.6	0.028	1180.38	0			0		66954.55	49.68	33427.6	0.029	4841.96												
34141.96			0.028	3734.28	34141.96	50.67	34091.3	0.028	1203.82	0			0		68283.93	50.67	34091.3	0.028	4938.09												
33482.69			0.029	3662.17	33482.69	49.69	33433	0.028	1180.57	0			0		66965.39	49.69	33433	0.029	4842.74												
34557.61			0.028	3779.74	34557.61	51.28	34506.32	0.027	1218.47	0			0		69115.21	51.28	34506.32	0.028	4998.21												
34230.63			0.028	3743.97	34230.63	50.8	34179.83	0.027	1206.94	0			0		68461.26	50.8	34179.83	0.028	4950.92												
32821.94			0.03	3589.9	32821.94	48.71	32773.23	0.029	1157.27	0			0		65643.88	48.71	32773.23	0.029	4747.17												
33218.38			0.029	3633.26	33218.38	49.3	33169.09	0.028	1171.25	0			0		66436.76	49.3	33169.09	0.029	4804.51												
33719.1			0.029	3688.03	33719.1	50.04	33669.06	0.028	1188.91	0			0		67438.2	50.04	33669.06	0.028	4876.93												
34226.05			0.028	3743.47	34226.05	50.79	34175.26	0.027	1206.78	0			0		68452.1	50.79	34175.26	0.028	4950.26												
32749.43			0.03	3581.97	32749.43	48.6	32700.83	0.029	1154.72	0			0		65498.86	48.6	32700.83	0.029	4736.69												
34086.06			0.029	3728.16	34086.06	50.58	34035.48	0.028	1201.85	0			0		68172.13	50.58	34035.48	0.028	4930.01												
34025.93			0.029	3721.59	34025.93	50.49	33975.44	0.028	1199.73	0			0		68051.86	50.49	33975.44	0.028	4921.31												
33877.35			0.029	3705.34	33877.35	50.27	33827.08	0.028	1194.49	0			0		67754.71	50.27	33827.08	0.028	4899.82												
33496.86			0.029	3663.72	33496.86	49.71	33447.15	0.028	1181.07	0			0		66993.72	49.71	33447.15	0.029	4844.79												
33782.19			0.029	3694.93	33782.19	50.13	33732.06	0.028	1191.13	0			0		67564.39	50.13	33732.06	0.028	4886.06												
33641.52			0.029	3679.54	33641.52	49.92	33591.6	0.028	1186.17	0			0		67283.04	49.92	33591.6	0.028	4865.71												
33793.53			0.029	3696.17	33793.53	50.15	33743.38	0.028	1191.53	0			0		67587.05	50.15	33743.38	0.028	4887.7												
33654.41			0.029	3680.95	33654.41	49.94	33604.46	0.028	1186.63	0			0		67308.81	49.94	33604.46	0.028	4867.58												
33710.28			0.029	3687.06	33710.28	50.03	33660.25	0.028	1188.6	0			0		67420.56	50.03	33660.25	0.028	4875.66												
33948.4			0.029	3713.11	33948.4	50.38	33898.02	0.028	1196.99	0			0		67896.79	50.38	33898.02	0.028	4910.1												
33803.46			0.029	3697.25	33803.46	50.16	33753.29	0.028	1191.88	0			0		67606.92	50.16	33753.29	0.028	4889.13												
33289.46			0.029	3641.04	33289.46	49.4	33240.06	0.028	1173.76	0			0		66578.93	49.4	33240.06	0.029	4814.79												
33417.41			0.029	3655.03	33417.41	49.59	33367.82	0.028	1178.27	0			0		66834.81	49.59	33367.82	0.029	4833.3												
33825.77			0.029	3699.69	33825.77	50.2	33775.57	0.028	1192.67	0			0		67651.54	50.2	33775.57	0.028	4892.36												
33603.99			0.029	3675.44	33603.99	49.87	33554.12	0.028	1184.85	0			0		67207.98	49.87	33554.12	0.028	4860.28												
33950.9			0.029	3713.38	33950.9	50.38	33900.51	0.028	1197.08	0			0		67901.8	50.38	33900.51	0.028	4910.46												
33983.09			0.029	3716.9	33983.09	50.43	33932.66	0.028	1198.21	0			0		67966.18	50.43	33932.66	0.028	4915.11												
33609.22			0.029	3676.01	33609.22	49.88	33559.35	0.028	1185.03	0			0		67218.44	49.88	33559.35	0.028	4861.04												
34209.77			0.028	3741.69	34209.77	50.77	34159	0.028	1206.21	0			0		68419.54	50.77	34159	0.028	4947.9												
33663.73			0.029	3681.97	33663.73	49.96	33613.78	0.028	1186.95	0			0		67327.47	49.96	33613.78	0.028	4868.93												
33959.68			0.029	3714.34	33959.68	50.4	33909.28	0.028	1197.39	0			0		67919.36	50.4	33909.28	0.028	4911.73												
33363.55			0.029	3649.14	33363.55	49.51	33314.04	0.028	1176.37	0			0		66727.1	49.51	33314.04	0.028	4825.51												
33978.13			0.029	3716.36	33978.13	50.42	33927.7	0.028	1198.04	0			0		67956.25	50.42	33927.7	0.028	4914.4												
34045.65			0.029	3723.74	34045.65	50.52	33995.12	0.028	1200.42	0			0		68091.3	50.52	33995.12	0.028	4924.16												
34081.2			0.029	3727.63	34081.2	50.58	34030.62	0.028	1201.67	0			0		68162.4	50.58	34030.62	0.028	4929.31												
33968.03			0.029	3715.25	33968.03	50.41	33917.62	0.028	1197.68	0			0		67936.07	50.41	33917.62	0.028	4912.94												
33572.57			0.029	3672	33572.57	49.82	33522.75	0.028	1183.74	0			0		67145.13	49.82	33522.75	0.028	4855.74												
33864.83			0.029	3703.97	33864.83	50.26	33814.58	0.028	1194.05	0			0		67729.67	50.26	33814.58	0.028	4898.01												
33418.85			0.029	3655.19	33418.85	49.59	33369.26	0.028	1178.32	0			0		66837.71	49.59	33369.26	0.029	4833.51												
33281.82			0.029	3640.2	33281.82	49.39	33232.43	0.028	1173.49	0			0		66563.65	49.39	33232.43	0.029	4813.69												
33825.49			0.029	3699.66	33825.49	50.2	33775.29	0.028	1192.66	0			0		67650.98	50.2	33775.29	0.028	4892.32												
34069.15			0.029	3726.31	34069.15	50.56	34018.59	0.028	1201.25	0			0		68138.3	50.56	34018.59	0.028	4927.56												
33573.71			0.029	3672.12	33573.71	49.82	33523.88	0.028	1183.78	0			0		67147.41	49.82	33523.88	0.028	4855.9												
33527.83			0.029	3667.11	33527.83	49.76	33478.08	0.028	1182.16	0			0		67055.66	49.76	33478.08	0.029	4849.27												
32991.11			0.029	3608.4	32991.11	48.96	32942.15	0.029	1163.24	0			0		65982.22	48.96	32942.15	0.029	4771.64												
34257.82			0.028	3746.95	34257.82	50.84	34206.98	0.027	1207.9	0			0		68515.64	50.84	34206.98	0.028	4954.85												
33875.07			0.029	3705.09	33875.07	50.27	33824.8	0.028	1194.41	0			0		67750.14	50.27	33824.8	0.028	4899.49												
33864.38			0.029	3703.92	33864.38	50.25	33814.13	0.028	1194.03	0			0		67728.76	50.25	33814.13	0.028	4897.95												
33886.68			0.029	3706.36	33886.68	50.29	33836.39	0.028	1194.82	0			0		67773.36	50.29	33836.39	0.028	4901.17												
33821.4			0.029	3699.22	33821.4	50.19	33771.21	0.028	1192.51	0			0		67642.8	50.19	33771.21	0.028	4891.73												
32753.49			0.03	3582.41	32753.49	48.61	32704.88	0.029	1154.86	0			0		65506.97	48.61	32704.88	0.029	4737.27												
34072.83			0.029	3726.72	34072.83	50.56	34022.27	0.028	1201.38	0			0		68145.66	50.56	34022.27	0.028	4928.09												
33303.19			0.029	3642.54	33303.19	49.42	33253.77	0.028	1174.24	0			0		66606.37	49.42	33253.77	0.029	4816.78												
33539.06			0.029	3668.33	33539.06	49.77	33489.28	0.028	1182.56	0			0		67078.11	49.77	33489.28	0.028	4850.89												
33792.71			0.029	3696.08	33792.71	50.15	33742.56	0.028	1191.5	0			0		67585.42	50.15	33742.56	0.028	4887.58												
32599.33			0.03	3565.55	32599.33	48.38	32550.95	0.029	1149.42	0			0		65198.65	48.38	32550.95	0.029	4714.98												
33986.31			0.029	3717.25	33986.31	50.44	33935.88	0.028	1198.33	0			0		67972.62	50.44	33935.88	0.028	4915.58												
33783.59			0.029	3695.08	33783.59	50.13	33733.45	0.028	1191.18	0			0		67567.17	50.13	33733.45	0.028	4886.26												
34327.74			0.028	3754.6	34327.74	50.94	34276.8	0.027	1210.37	0			0		68655.48	50.94	34276.8	0.028	4964.96												
33802.75			0.029	3697.18	33802.75	50.16	33752.59	0.028	1191.86	0			0		67605.5	50.16	33752.59	0.028	4889.03												
33906.17			0.029	3708.49	33906.17	50.32	33855.86	0.028	1195.5	0			0		67812.35	50.32	33855.86	0.028	4903.99												
33397.79			0.029	3652.88	33397.79	49.56	33348.23	0.028	1177.58	0			0		66795.58	49.56	33348.23	0.029	4830.46												
