redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,aof_current_size,aof_base_size,aof_pending_rewrite,aof_buffer_length,aof_rewrite_buffer_length,aof_pending_bio_fsync,aof_delayed_fsync,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12907,a6ee4b27e2dacae46d8013a02b4c48f8303eb9ec,6379,1211,0,26,26,4596334,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config248.conf,1,32,0,0,1766624,1.68,4763648,4.54,1826848,1.74,96.70,1062904,531608,703720,56.98,1782208,2031616,4943872,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,volatile-lru,1.14,249408,2.43,2912256,0.96,-180224,2.80,3060736,220,0,0,0,224,jemalloc-5.1.0,0,0,0,105,0,1631986279,ok,0,-1,466944,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,4,1500014,100000,0.31,0.02,0,0,0,0,0,0.00,0,0,0,0,0,0,189,0,0,0,0,0,0,master,0,ad28b66b5a108b7e9ae4288f3282bf6398a31546,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.791989,0.794071,0.002636,0.016312,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17746,096484fa3f26817aecbe82d892b7a2134f3a75cb,6379,1201,0,12,12,4597541,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config249.conf,1,32,0,0,1766624,1.68,4538368,4.33,1826848,1.74,96.70,1062904,531608,703720,56.98,1782208,2031616,4943872,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,allkeys-random,1.14,249408,2.43,2912256,0.92,-405504,2.60,2793512,220,0,0,0,224,jemalloc-5.1.0,0,0,0,5003,0,1631987195,ok,0,-1,270336,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,11,1500014,100000,0.88,0.06,0,0,0,0,0,0.00,0,0,0,0,0,0,200,0,0,0,0,0,0,master,0,541e1ccd73882b170e71ab36ec6476a1d3c20d59,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.779364,0.750460,0.006513,0.005411,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,25116,c4e716db0b236ccaed09c9bc3f803d215461e36d,6379,1244,0,8,8,4598791,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config250.conf,1,32,0,0,1766624,1.68,4718592,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1783240,2031616,4943872,58986446848,54.94,37888,37.00,0,0,0,1258291200,1.17,allkeys-lfu,1.14,248376,2.43,2912256,0.95,-225280,2.70,2973736,220,0,0,0,224,jemalloc-5.1.0,0,0,0,642,0,1631988703,ok,0,-1,307200,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,12,1500014,100000,0.94,0.06,0,0,0,0,0,0.00,0,0,0,0,0,0,235,0,0,0,0,0,0,master,0,4b42b375044b52faf08f5c38368d7b550ed68b80,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.804592,0.678695,0.006806,0.014462,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,32551,601ccb93ac38f493db4d608ea6432a1735507201,6379,1210,0,12,12,4600007,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config251.conf,1,32,0,0,1766624,1.68,4780032,4.56,1826848,1.74,96.70,1062904,531608,703720,56.98,1782040,2031616,4943872,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,allkeys-lfu,1.14,249576,2.43,2912256,0.97,-163840,2.74,3035176,220,0,0,0,224,jemalloc-5.1.0,0,0,0,90,0,1631989953,ok,0,-1,282624,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,5,1500014,100000,0.44,0.03,0,0,0,0,0,0.00,0,0,0,0,0,0,189,0,0,0,0,0,0,master,0,f732adaba1fb8be8bbaa8c0643af8fa371284dbc,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.780519,0.759494,0.008062,0.014718,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,7649,2cd9e799ae465b7567b4efdb543aed5ae1c9b13a,6379,1214,0,4,4,4601227,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config252.conf,1,32,0,0,1766624,1.68,4722688,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1783240,2031616,7045120,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,volatile-lfu,1.14,248376,3.47,5013504,0.67,-2322432,2.71,2977832,220,0,0,0,224,jemalloc-5.1.0,0,0,0,156,0,1631991169,ok,0,-1,311296,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,14,1500014,100000,1.10,0.07,0,0,0,0,0,0.00,0,0,0,0,0,0,191,0,0,0,0,0,0,master,0,ee90ac9b829e3ce47d04d264b4a311a13b4b4a37,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.750789,0.643761,0.006836,0.015860,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12492,39fc60661b78f1b90818d90fcf57c0cf0c4563dd,6379,6,0,15,15,4601239,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config253.conf,1,32,0,0,1766560,1.68,4747264,4.53,1826784,1.74,96.70,1062840,531608,703720,56.98,1814968,2072576,5038080,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,volatile-ttl,1.14,257608,2.43,2965504,0.94,-290816,2.72,3002472,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631991185,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,18939,1500014,100000,1387.16,92.48,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,89171c876bdfcca2e09154fa7f54f5b676089534,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.280799,0.110649,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12538,52ba360f47da7b4c61efecd8b34076094cc7f9bd,6379,6,0,31,31,4601251,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config254.conf,1,32,0,0,1766560,1.68,4694016,4.48,1826784,1.74,96.70,1062840,531608,703720,56.98,1814968,2072576,5046272,58986446848,54.94,37888,37.00,0,0,0,2621440000,2.44,allkeys-lru,1.14,257608,2.43,2973696,0.93,-352256,2.69,2949224,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631991197,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,13020,1500014,100000,953.66,63.58,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,c9d54e58b0a4d2cba1cd0148c8256adb3c923174,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.247605,0.135919,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12594,9376b17b3cc93065094ab3f83b3407e93ade139f,6379,6,0,29,29,4601263,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config255.conf,1,32,0,0,1766624,1.68,4714496,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1782752,2031616,5029888,58986446848,54.94,37888,37.00,0,0,0,1782579200,1.66,allkeys-random,1.14,248864,2.48,2998272,0.94,-315392,2.70,2969640,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1631991209,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,18345,1500014,100000,1343.70,89.58,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,a4540104f53ccdf28a7a5e1cfefea091d8074cf8,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.301955,0.107529,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12669,d949764f414ea9a0874df1d80f373788b8ff8702,6379,1207,0,36,36,4602476,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config256.conf,1,32,0,0,1766624,1.68,4730880,4.51,1785896,1.70,98.92,1062904,531608,703720,56.98,1782208,2031616,4853760,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,allkeys-random,1.14,249408,2.39,2822144,0.97,-122880,2.71,2986024,220,0,0,0,224,jemalloc-5.1.0,0,0,0,57,0,1631992425,ok,0,-1,466944,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,11,1500014,100000,0.90,0.06,0,0,0,0,0,0.00,0,0,0,0,0,0,237,0,0,0,0,0,0,master,0,420a03821ee0c8f97c716efba95f30fa650e1b94,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,2.196289,0.896358,0.006228,0.016420,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,19249,f357f526184b867a32b5ff46882ef68add37d241,6379,6,0,30,30,4602489,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config257.conf,1,32,0,0,1766608,1.68,4718592,4.50,1826784,1.74,96.71,1062840,531608,703768,56.99,1814968,2072576,5058560,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,volatile-lfu,1.14,257608,2.44,2985984,0.93,-339968,2.70,2973800,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631992435,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,1,0,3,20000,12603,1500014,100000,923.11,61.54,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,397ed1793925d989885216ff51b67ddc4b6192ed,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.320990,0.147304,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,19320,1aa334ddd0651516191ca37d0541fb4fcc5253ac,6379,545,0,6,6,4603040,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config258.conf,1,32,0,0,1701088,1.62,4714496,4.50,1761312,1.68,96.58,997368,531608,703720,60.17,1717656,1966080,4882432,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,allkeys-lfu,1.14,248424,2.48,2916352,0.97,-167936,2.81,3035176,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4965,0,1631992991,ok,0,-1,466944,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,1884,1500014,100000,138.05,9.20,0,0,0,0,0,0.00,0,0,0,0,0,0,263,0,0,0,0,0,0,master,0,791887602bfc9beb996b16cafbc076fbe792f637,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.044482,0.371870,0.003983,0.007999,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,23803,b0700e0a06e20f1a3b47d0900bd3a5c80ed43b0c,6379,6,0,38,38,4603052,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config259.conf,1,32,0,0,1766560,1.68,4636672,4.42,1826784,1.74,96.70,1062840,531608,703720,56.98,1815120,2072576,5029888,58986446848,54.94,37888,37.00,0,0,0,1992294400,1.86,allkeys-lfu,1.14,257456,2.43,2957312,0.92,-393216,2.66,2891880,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631992998,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15995,1500014,100000,1171.57,78.10,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,7da8a85ff40db3ddb5125dc47e9f954e75e0f187,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.305949,0.144580,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,23891,5902f9d46e0a947438d89816ccc21a6d785ab1df,6379,6,0,22,22,4603064,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config260.conf,1,32,0,0,1766624,1.68,4730880,4.51,1826848,1.74,96.70,1062904,531608,703720,56.98,1781992,2031616,5120000,58986446848,54.94,37888,37.00,0,0,0,2516582400,2.34,volatile-lfu,1.14,249624,2.52,3088384,0.92,-389120,2.71,2986024,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1631993010,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,13871,1500014,100000,1016.01,67.73,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,f87c623b7e009afad2f1bf948a0a2423d1272509,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.342043,0.148804,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24010,7f1b90346d365ed8a42c1bc5ff675ecc6946279c,6379,6,0,4,4,4603076,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config261.conf,1,32,0,0,1766560,1.68,4681728,4.46,1826784,1.74,96.70,1062840,531608,703720,56.98,1897032,2162688,7143424,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,allkeys-random,1.14,265656,3.30,4980736,0.66,-2461696,2.56,2855032,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631993022,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,5000,1500014,100000,366.21,24.41,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,ef633b06962a9d70cce95bca8527f976ae3b046e,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.339277,0.123190,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24091,445b6158467c4eb571dbc0d14893777b385202af,6379,6,0,26,26,4603088,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config262.conf,1,32,0,0,1766624,1.68,4710400,4.49,1826848,1.74,96.70,1062904,531608,703720,56.98,1782008,2031616,4984832,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,allkeys-random,1.14,249608,2.45,2953216,0.94,-274432,2.70,2965544,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1631993034,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,16420,1500014,100000,1202.67,80.18,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,4f4f05dbceb65bf7c9211a9bf81030ab10481b6c,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.379356,0.144795,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24191,fef41543e4d7e07a2b18200fb2ab93b67f1f5093,6379,6,0,12,12,4603101,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config263.conf,1,32,0,0,1766608,1.68,4612096,4.40,1826784,1.74,96.71,1062840,531608,703768,56.99,1814968,2072576,5021696,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,volatile-lfu,1.14,257608,2.42,2949120,0.92,-409600,2.64,2867304,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631993047,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,1,0,3,20000,15034,1500014,100000,1101.18,73.41,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,d67bc5bb5d500854f6116c3377cc6bfad9bfb679,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.327136,0.126137,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24297,a3d4d333c724096016f8fc5e4239ed2bd903a89a,6379,6,0,5,5,4603113,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config264.conf,1,32,0,0,1766608,1.68,4599808,4.39,1826784,1.74,96.71,1062840,531608,703768,56.99,1815136,2072576,5177344,58986446848,54.94,37888,37.00,0,0,0,2306867200,2.15,allkeys-random,1.14,257440,2.50,3104768,0.89,-577536,2.70,2896960,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631993059,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,1,0,3,20000,6250,1500014,100000,457.76,30.52,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,cab6a6f478eb930afd169edc08acc552c3a20506,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.337179,0.135917,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24438,90a6933fed287bb42d92e48fe87eacc6774aaa34,6379,6,0,12,12,4603125,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config265.conf,1,32,0,0,1766560,1.68,4677632,4.46,1826784,1.74,96.70,1062840,531608,703720,56.98,1814968,2072576,5029888,58986446848,54.94,37888,37.00,0,0,0,2936012800,2.73,volatile-lru,1.14,257608,2.43,2957312,0.93,-352256,2.68,2932840,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631993071,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15034,1500014,100000,1101.15,73.41,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,d984d406a17a1aed266d43f05480d8b26e7887e3,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.304483,0.149256,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24553,888738cfc3507b1382db90e9b66c76f6e8b3ecd8,6379,6,0,35,35,4603137,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config266.conf,1,32,0,0,1766624,1.68,4698112,4.48,1826848,1.74,96.70,1062904,531608,703720,56.98,1782736,2031616,4964352,58986446848,54.94,37888,37.00,0,0,0,1782579200,1.66,volatile-ttl,1.14,248880,2.44,2932736,0.95,-266240,2.69,2953256,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1631993083,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,14852,1500014,100000,1087.88,72.52,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,c8737da90c20dc1dc128d04665b8e75cc51fdcb8,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.359454,0.157709,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24713,03cf320d7398862fb78a25abc5dc07f324ef75b2,6379,1180,0,17,17,4604323,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config267.conf,1,32,0,0,1766624,1.68,4734976,4.52,1826744,1.74,96.71,1062904,531608,703720,56.98,1782208,2031616,7045120,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,noeviction,1.14,249408,3.47,5013504,0.67,-2310144,2.71,2990120,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4635,0,1631993998,ok,0,-1,462848,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,7,1500014,100000,0.58,0.04,0,0,0,0,0,0.00,0,0,0,0,0,0,208,0,0,0,0,0,0,master,0,791b932d9279928e4998cdc0ff1386795990fe96,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.867184,0.910362,0.007709,0.005832,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8370,0999b9759502df6b210aaf25ed6fc26121f75466,6379,899,0,40,40,4605228,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config268.conf,1,32,0,0,1766624,1.68,4657152,4.44,1785896,1.70,98.92,1062904,531608,703720,56.98,1782208,2031616,4853760,58986446848,54.94,37888,37.00,0,0,0,1992294400,1.86,noeviction,1.14,249408,2.39,2822144,0.96,-196608,2.67,2912296,220,0,0,0,224,jemalloc-5.1.0,0,0,0,7173,0,1631994883,ok,0,-1,393216,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,9,1500014,100000,0.72,0.05,0,0,0,0,0,0.00,0,0,0,0,0,0,188,0,0,0,0,0,0,master,0,3b6c8e91442c30acb47626285c6ee33b3fb2ddb3,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.678669,0.687467,0.004260,0.006311,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,16932,c687808a2c40c09c86604c88fa2a235e35e6c1e7,6379,6,0,22,22,4605240,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config269.conf,1,32,0,0,1766560,1.68,4730880,4.51,1826784,1.74,96.70,1062840,531608,703720,56.98,1815136,2072576,5038080,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,volatile-ttl,1.14,257440,2.43,2965504,0.94,-307200,2.71,2986040,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1631995186,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,13884,1500014,100000,1016.92,67.79,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,14fae10d8b9bd7e4a97b18a5141543332a0fa1e4,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.321219,0.135809,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17016,91e89d55aff5bc06305360616c5f3d86bf9263e5,6379,695,0,19,19,4605941,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config270.conf,1,32,0,0,1832160,1.75,4759552,4.54,1892280,1.80,96.82,1128440,531608,703720,54.11,1847744,2101248,5013504,58986446848,54.94,37888,37.00,0,0,0,2516582400,2.34,volatile-ttl,1.14,253504,2.39,2912256,0.95,-253952,2.63,2949160,220,0,0,0,224,jemalloc-5.1.0,0,0,0,5510,0,1631995800,ok,0,-1,593920,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,0,1500014,100000,0.00,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,184,0,0,0,0,0,0,master,0,48983dfac767ca120ebc2be0730dbdb60d93cd07,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.254587,0.552165,0.004406,0.006143,0,10000,0,0
