redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12394,967ab3385fcdcd34d823d607c951801028f3caeb,6379,28,0,11,11,3668563,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11001.conf,1,32,0,0,38644392,36.85,42024960,40.08,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655872,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,1887436800,1.76,volatile-lru,1.01,264320,1.08,3289088,1.00,-184320,1.09,3402352,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058487,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,16060,71500014,5048972,1121.38,79.90,0,0,0,0,0,0.00,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,ca4ee1fec6435cfaff18e48542f63dd41cc683e1,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.497908,4.884932,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12673,7fc4696e02d7492c3da38bf8377ff2c22a890bfd,6379,28,0,34,34,3668604,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11002.conf,1,32,0,0,38644392,36.85,42024960,40.08,38704632,36.91,99.84,12615400,531608,26028992,68.29,38658328,38932480,42209280,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,allkeys-lru,1.01,274152,1.08,3276800,1.00,-184320,1.09,3402352,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058528,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,28139,71500014,5049038,1964.82,139.72,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,049ff1de032d14e2e3f0b33ba255cd12c0cb304f,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.594370,4.937450,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12965,bba80dba1963115d1ddb4c3ac1f83720cf495a87,6379,28,0,3,3,3668639,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11003.conf,1,32,0,0,38644392,36.85,41799680,39.86,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655584,38920192,42196992,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,volatile-lfu,1.01,264608,1.08,3276800,0.99,-397312,1.08,3177072,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058563,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,39006,71500014,5049170,2723.66,193.47,0,0,0,0,0,0.00,0,0,745,499255,0,0,0,0,0,0,0,0,0,master,0,1d021332a6cbd5ca239537a7fc416170a112972e,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.626611,4.774636,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13256,24ab7211fe058297e8f4dc4aae92f7bdff5d3415,6379,28,0,26,26,3668673,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11004.conf,1,32,0,0,38644392,36.85,42041344,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655856,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,allkeys-lfu,1.01,264336,1.08,3289088,1.00,-167936,1.09,3418736,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058597,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,16262,71500014,5049038,1135.51,81.10,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,b60ac6d991ffba6a44a4e3b492c384917d752e85,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.527698,5.038324,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13543,bcb6f43c36182d130fd1a3a5609cc08969494b19,6379,28,0,22,22,3668707,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11005.conf,1,32,0,0,38644392,36.85,42049536,40.10,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655744,38920192,44310528,58986446848,54.94,37888,37.00,0,0,0,2516582400,2.34,volatile-lru,1.01,264448,1.14,5390336,0.95,-2260992,1.09,3426928,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058631,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,16797,71500014,5049104,1172.88,83.55,0,0,0,0,0,0.00,0,0,744,499256,0,0,0,0,0,0,0,0,0,master,0,67817179c76289a717dd62718ac8c5d10d6724d4,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.512275,4.859807,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13870,0af88014978823895baea1f260ae6e31de043371,6379,28,0,35,35,3668742,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11006.conf,1,32,0,0,38644392,36.85,42016768,40.07,38704616,36.91,99.84,12615400,531608,26028992,68.29,38657736,38932480,42209280,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,volatile-lfu,1.01,274744,1.08,3276800,1.00,-192512,1.09,3394160,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058666,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,16761,71500014,5049038,1170.34,83.47,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,a7a7fe8a7aaad82e3584fc9c5c3ba73ccfff3d39,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.477626,4.937278,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,14178,568d26951fb12ff97669dc8e7e090e4231cd41f6,6379,28,0,22,22,3668776,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11007.conf,1,32,0,0,38644392,36.85,42057728,40.11,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658328,38932480,42209280,58986446848,54.94,37888,37.00,0,0,0,2097152000,1.95,noeviction,1.01,274152,1.08,3276800,1.00,-151552,1.09,3435120,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058700,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,37092,71500014,5048972,2589.95,184.34,0,0,0,0,0,0.00,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,124aaf22765472e1b5eb4482d648e7f359af1889,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.681221,4.947633,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,14543,da4d8a1122b15619ff29ef904f234ad9209b286c,6379,28,0,19,19,3668810,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11008.conf,1,32,0,0,38644392,36.85,42045440,40.10,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655744,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,allkeys-lfu,1.01,264448,1.08,3289088,1.00,-163840,1.09,3422832,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058734,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,10154,71500014,5049038,709.03,50.82,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,18f9bcd3a05d2314a6dd0d8600475f0cbc6ca82a,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.512779,4.913899,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,14930,d2da3404c388485cf15d54d3ff639546bed934cd,6379,28,0,29,29,3668845,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11009.conf,1,32,0,0,38644392,36.85,42016768,40.07,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656368,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,volatile-random,1.01,263824,1.08,3289088,1.00,-192512,1.09,3436088,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058769,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,15864,71500014,5048972,1107.71,79.18,0,0,0,0,0,0.00,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,90bb7c1bbe92896bf25e7a244b95a62945199ad7,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.532940,5.010685,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,15286,8ec6d7b688fb2294877d8ac32c70eb94f49be5b2,6379,28,0,23,23,3668879,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11010.conf,1,32,0,0,38644392,36.85,42041344,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655840,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,2306867200,2.15,allkeys-lru,1.01,264352,1.08,3289088,1.00,-167936,1.09,3418736,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058803,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,18134,71500014,5049104,1266.22,90.15,0,0,0,0,0,0.00,0,0,744,499256,0,0,0,0,0,0,0,0,0,master,0,66bcc018196104ff2b0d38823b642900392af89d,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.471361,4.869474,0.000000,0.000000,0,249666,0,0
