redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,aof_current_size,aof_base_size,aof_pending_rewrite,aof_buffer_length,aof_rewrite_buffer_length,aof_pending_bio_fsync,aof_delayed_fsync,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,7950,cd0e8ffbe4d28592e5d7a1b838726284214c28f7,6379,6,0,32,32,4302373,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config202.conf,1,32,0,0,1181088,1.13,5902336,5.63,1241312,1.18,95.15,797368,531608,383720,59.08,1193800,1445888,4395008,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,volatile-random,1.21,252088,3.04,2949120,1.34,1507328,5.09,4743032,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631692319,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,13440,1110014,100000,728.48,65.63,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,3aacfc015971082654ba8a5b67b7656c232d3cbc,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.269611,0.121529,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8301,acc5576bb4c4b853975bc1a5df1fd3c64050a4e1,6379,512,0,36,36,4302891,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config203.conf,1,32,0,0,1181088,1.13,5943296,5.67,1241312,1.18,95.15,797368,531608,383720,59.08,1198856,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,volatile-lfu,1.21,247032,3.01,2908160,1.37,1589248,5.13,4783992,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4133,0,1631692632,ok,0,-1,2347008,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,30,1110014,100000,1.68,0.15,0,0,0,0,0,0.00,0,0,0,10000,0,0,627,0,0,0,0,0,0,master,0,795078f8b4561ba4193fc71c8bbd62f227f62cdc,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.204185,0.432201,0.002807,0.000935,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,4592,25115f2117de01e8522b63e25f850dec395efc27,6379,536,0,6,6,4303432,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config204.conf,1,32,0,0,1181088,1.13,3989504,3.80,1241328,1.18,95.15,797368,531608,383720,59.08,1193712,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,2306867200,2.15,allkeys-random,1.21,252176,3.01,2908160,0.92,-364544,3.44,2830200,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4324,0,1631693150,ok,0,-1,286720,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,34,1110014,100000,1.87,0.17,0,0,0,0,0,0.00,0,0,0,10000,0,0,163,0,0,0,0,0,0,master,0,d4d6e027e82604f507812a457255c717ff221ec9,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.140743,0.418074,0.001914,0.000957,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,1178,44db952dc08fdb0db6506c0527ad983d076363af,6379,520,0,16,16,4303959,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config205.conf,1,32,0,0,1181088,1.13,4100096,3.91,1241328,1.18,95.15,797368,531608,383720,59.08,1199136,1445888,4386816,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,allkeys-lfu,1.21,246752,3.03,2940928,0.93,-286720,3.54,2940792,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4231,0,1631693692,ok,0,-1,466944,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,33,1110014,100000,1.84,0.17,0,0,0,0,0,0.00,0,0,0,10000,0,0,162,0,0,0,0,0,0,master,0,d5ca2553a692a61a133d1f2468567179381e5cca,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.148415,0.466063,0.001142,0.002284,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,28471,b26265cbc04414fc22084067a55242370b3584e5,6379,538,0,22,22,4304503,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config206.conf,1,32,0,0,1181088,1.13,3956736,3.77,1241312,1.18,95.15,797368,531608,383720,59.08,1199136,1445888,4386816,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,allkeys-lru,1.21,246752,3.03,2940928,0.90,-430080,3.41,2797432,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4339,0,1631694218,ok,0,-1,282624,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,31,1110014,100000,1.72,0.16,0,0,0,0,0,0.00,0,0,0,10000,0,0,160,0,0,0,0,0,0,master,0,6cbe8d185bf14fb62f2e7602ce4aa2cb664e84a0,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.153871,0.474005,0.001019,0.002039,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24664,3aa85d71d1e28a6aceb6fde019af4efd864a2847,6379,6,0,22,22,4304515,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config207.conf,1,32,0,0,1181024,1.13,4182016,3.99,1241248,1.18,95.15,797304,531608,383720,59.09,1226664,1486848,4489216,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,volatile-lfu,1.21,260184,3.02,3002368,0.93,-307200,3.61,3022776,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631694461,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,13858,1110014,100000,751.13,67.67,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,b1afa2132280e671bc675f93b1c5f1d8f03d23c2,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.271848,0.126596,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,25037,61452a9838f7a3dcbc83c48d4f312558e5df596e,6379,6,0,31,31,4304527,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config208.conf,1,32,0,0,1181024,1.13,4218880,4.02,1318656,1.26,89.56,797304,531608,383720,59.09,1226480,1486848,4648960,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,volatile-lfu,1.21,260368,3.13,3162112,0.91,-430080,3.64,3059640,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631694473,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,13020,1110014,100000,705.72,63.58,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,2b3b4d8cca73d86f45106720d9a7080b0e9dc2a8,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.283635,0.114729,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,25598,6a9ae2161f24f7dc6eed46dfbff693c72d5aa563,6379,6,0,1,1,4304539,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config209.conf,1,24,0,0,1181088,1.13,4067328,3.88,1241312,1.18,95.15,797368,531608,383720,59.08,1275600,1536000,4415488,58986446848,54.94,37888,37.00,0,0,0,2621440000,2.44,volatile-lru,1.20,260400,2.87,2879488,0.92,-348160,3.28,2826120,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631694485,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,1250,1110014,100000,67.75,6.10,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,3eb6d4159fd2026a9a108f128d45b94c0d67f275,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.300441,0.110062,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,26117,d1513305a13d869c611b54987a87fb762e327da7,6379,464,0,40,40,4305009,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config210.conf,1,32,0,0,1181088,1.13,4145152,3.95,1241312,1.18,95.15,797368,531608,383720,59.08,1199136,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,allkeys-lru,1.21,246752,3.01,2908160,0.95,-208896,3.58,2985848,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4366,0,1631694798,ok,0,-1,548864,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,26,1110014,100000,1.44,0.13,0,0,0,0,0,0.00,0,0,0,10000,0,0,160,0,0,0,0,0,0,master,0,07ac7cc3c2adac7402cb0e57365e30c4c4275ceb,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.042468,0.409813,0.002094,0.002094,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,19010,22065e7eff7b6cc92372ff79c002887de64db5de,6379,526,0,30,30,4305542,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config211.conf,1,24,0,0,1181088,1.13,4104192,3.91,1241328,1.18,95.15,797368,531608,383720,59.08,1199136,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,allkeys-lru,1.21,246752,3.01,2908160,0.94,-249856,3.54,2944888,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4434,0,1631695269,ok,0,-1,475136,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,19,1110014,100000,1.05,0.10,0,0,0,0,0,0.00,0,0,0,10000,0,0,170,0,0,0,0,0,0,master,0,57e692cfae9e6c9f89b7fdaa9a2b8226e88b831f,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.174162,0.442242,0.002144,0.001072,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,14793,113382a84fb36523a8e43d42ebea75a1141383d6,6379,533,0,1,1,4306081,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config212.conf,1,32,0,0,1181088,1.13,10092544,9.62,1241328,1.18,95.15,797368,531608,383720,59.08,1234528,1490944,4354048,58986446848,54.94,37888,37.00,0,0,0,2726297600,2.54,volatile-ttl,1.21,256416,2.92,2863104,2.32,5738496,8.41,8892264,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4484,0,1631695802,ok,1,-1,4423680,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,37,1110014,100000,2.04,0.18,0,0,0,0,0,0.00,0,0,0,10000,0,0,576,0,0,0,0,0,0,master,0,5ef18ff7d0d834cadad9da2409f49f3037bd7b5d,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.177060,0.317067,0.002604,0.001736,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,10918,4a8566f278d04527a322607f24406245a22d7641,6379,301,0,2,2,4306388,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config213.conf,1,32,0,0,1148320,1.10,3743744,3.57,1208544,1.15,95.02,764600,531608,383720,62.22,1024488,1277952,4091904,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,allkeys-lru,1.25,253464,3.20,2813952,0.91,-348160,3.78,2753856,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,1,1631696039,ok,-1,0,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,42,1110014,100000,2.30,0.21,0,0,0,0,0,0.00,0,0,0,10000,0,0,165,0,0,0,0,0,0,master,0,35a9e78c8a52dc2d4b88ee91923389528847976e,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.761649,0.225294,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,26672,bab1b095dbaf936addd3cd92986b2dd419dd299a,6379,301,0,4,4,4306695,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config214.conf,1,32,0,0,1148320,1.10,4157440,3.96,1208544,1.15,95.02,764600,531608,383720,62.22,1160736,1413120,4321280,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,volatile-lru,1.22,252384,3.06,2908160,0.96,-163840,3.69,3030904,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4161,0,1631696647,ok,0,-1,385024,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,2118,1110014,100000,114.84,10.35,0,0,0,0,0,0.00,0,0,0,10000,0,0,160,0,0,0,0,0,0,master,0,658ae702c2d57b1442b531275361ce579c4406ac,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.810937,0.246514,0.001094,0.002189,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,10204,c203818e0c97e39dc8741202ee1b1f880f39cf42,6379,6,0,8,8,4306707,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config215.conf,1,32,0,0,1181088,1.13,4079616,3.89,1241312,1.18,95.15,797368,531608,383720,59.08,1193000,1445888,4542464,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,volatile-ttl,1.21,252888,3.14,3096576,0.90,-462848,3.65,2962240,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631696653,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,10000,1110014,100000,541.99,48.83,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,1be86d2cf2e3b441046e4957afa2801d4f1d09f9,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.241748,0.115216,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,10764,529322ff60a0813818324fb6d86b212b6da51018,6379,423,0,28,28,4307137,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config216.conf,1,32,0,0,1181088,1.13,4149248,3.96,1241328,1.18,95.15,797368,531608,383720,59.08,1240096,1490944,4354048,58986446848,54.94,37888,37.00,0,0,0,2306867200,2.15,allkeys-random,1.20,250848,2.92,2863104,0.95,-204800,3.46,2948968,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4128,0,1631696967,ok,0,-1,544768,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,45,1110014,100000,2.48,0.23,0,0,0,0,0,0.00,0,0,0,10000,0,0,165,0,0,0,0,0,0,master,0,d1174883862967aab1f5d0e110718db6db5e615f,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.094313,0.383573,0.002013,0.002013,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,971,c49af296b83c48f77e2e8492e0bdbd2d4f327109,6379,6,0,37,37,4307149,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config217.conf,1,32,0,0,1181088,1.13,4067328,3.88,1241336,1.18,95.15,797368,531608,383720,59.08,1193520,1445888,4370432,58986446848,54.94,37888,37.00,0,0,0,1782579200,1.66,noeviction,1.21,252368,3.02,2924544,0.93,-303104,3.51,2908024,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631697095,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,15393,1110014,100000,834.33,75.16,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,abca2f5da54a44b4db8ab0c16bb77dc87a915619,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.262271,0.103054,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,1533,baa1f758e2a752ef6b8bccaad990b8e4284a9a56,6379,301,0,2,2,4307456,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config218.conf,1,32,0,0,1148320,1.10,3907584,3.73,1208544,1.15,95.02,764600,531608,383720,62.22,1042888,1318912,4132864,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,allkeys-lru,1.26,276024,3.13,2813952,0.95,-225280,3.89,2903968,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,1,1631697107,ok,-1,0,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,37,1110014,100000,2.06,0.18,0,0,0,0,0,0.00,0,0,0,10000,0,0,158,0,0,0,0,0,0,master,0,051e5fb25b613d22bb9896d453ca442fb557fcd6,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.825572,0.236450,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17179,5ca8f18cdbc405087661a5fb2517cc0acec285a3,6379,6,0,19,19,4307468,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config219.conf,1,32,0,0,1181088,1.13,5906432,5.63,1241312,1.18,95.15,797368,531608,383720,59.08,1194112,1445888,4472832,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,volatile-lfu,1.21,251776,3.09,3026944,1.32,1433600,5.29,4789056,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631697414,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,14644,1110014,100000,793.71,71.50,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,a48e1b90e32f1704834638c19eb278974a43c8ab,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.271115,0.109352,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17699,75f41f740e883f28914b7b0419b2839d4b7723ca,6379,6,0,35,35,4307480,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config220.conf,1,32,0,0,1181088,1.13,4055040,3.87,1241312,1.18,95.15,797368,531608,383720,59.08,1194320,1445888,4472832,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,allkeys-lru,1.21,251568,3.09,3026944,0.91,-417792,3.50,2895736,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631697426,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,14845,1110014,100000,804.64,72.49,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,8e3ba4329965b313d087d179156182e7bb637a49,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.260812,0.099133,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,18311,c6366fdca5a588c7f768cbd11a08a8728e86ebc8,6379,6,0,37,37,4307492,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config221.conf,1,32,0,0,1181088,1.13,5894144,5.62,1241312,1.18,95.15,797368,531608,383720,59.08,1194920,1445888,4403200,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,noeviction,1.21,250968,3.05,2957312,1.34,1490944,5.08,4734840,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631697438,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,15417,1110014,100000,835.60,75.28,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,0eebd6bf60088d80979ecd92b0d89a65b0dfcfd0,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.238792,0.153149,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,18866,3fd4c4196eee5c5c8759016dc4256932ecf64575,6379,429,0,19,19,4307928,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config222.conf,1,32,0,0,1181088,1.13,5955584,5.68,1241312,1.18,95.15,797368,531608,383720,59.08,1198912,1445888,4386816,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,volatile-ttl,1.21,246976,3.03,2940928,1.36,1568768,5.14,4796280,220,0,0,0,224,jemalloc-5.1.0,0,0,0,3805,0,1631697752,ok,0,-1,2404352,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,5,1110014,100000,0.31,0.03,0,0,0,0,0,0.00,0,0,0,10000,0,0,630,0,0,0,0,0,0,master,0,1718455d82f3b5ccc50d7050654d589f1166cc8d,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.040253,0.419369,0.002955,0.001970,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,9961,4e9c31e36c563e2479ca1b1460983dde42ea14d0,6379,451,0,34,34,4308385,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config223.conf,1,32,0,0,1181088,1.13,4132864,3.94,1241312,1.18,95.15,797368,531608,383720,59.08,1199112,1445888,4386816,58986446848,54.94,37888,37.00,0,0,0,1258291200,1.17,allkeys-random,1.21,246776,3.03,2940928,0.94,-253952,3.70,3015488,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4286,0,1631698187,ok,0,-1,372736,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,12,1110014,100000,0.67,0.06,0,0,0,0,0,0.00,0,0,0,10000,0,0,161,0,0,0,0,0,0,master,0,f5b4ef79f71d9f642d392da3145b21d9ef8ebbb8,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.063397,0.403674,0.002055,0.002055,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,2330,7bafca7b23dffd854f73502bf0c184aff87aeaa2,6379,393,0,29,29,4308784,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config224.conf,1,32,0,0,1181088,1.13,4005888,3.82,1241328,1.18,95.15,797368,531608,383720,59.08,1198912,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,allkeys-random,1.21,246976,3.01,2908160,0.92,-348160,3.46,2846584,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4050,0,1631698644,ok,0,-1,610304,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,15,1110014,100000,0.84,0.08,0,0,0,0,0,0.00,0,0,0,10000,0,0,161,0,0,0,0,0,0,master,0,051d4412f697915b7c6ad3a4adb21feedc18fc76,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.952765,0.385847,0.002074,0.001037,0,5000,0,0
