redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,7968,4d29a198bdd5b144d7f375a6e938cb8ea2fb59f2,6379,6,0,7,7,4253874,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10011.conf,1,32,0,0,1180872,1.13,4067328,3.88,1241096,1.18,95.15,797144,531608,383728,59.10,1196392,1445888,4472832,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,volatile-lru,1.21,249496,3.09,3026944,0.91,-405504,3.51,2908240,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643820,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,8802,1110014,100000,477.11,42.98,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,6b122eb8813e00ee9f421ebf67eae68ff464f787,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.174163,0.084593,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8097,6ef82e0407138faf492190f7b0d137d6433827ed,6379,6,0,14,14,4253886,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10012.conf,1,32,0,0,1180872,1.13,4075520,3.89,1241096,1.18,95.15,797144,531608,383728,59.10,1196392,1445888,4485120,58986446848,54.94,37888,37.00,0,0,0,2936012800,2.73,volatile-lfu,1.21,249496,3.10,3039232,0.91,-409600,3.52,2916432,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643832,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,17605,1110014,100000,954.21,85.96,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,ebbea692a8b6acc019fac12889a718d3ee8cceb0,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.243053,0.104009,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8234,9d7752026d354e5140a5b40177d1d94401a1cdca,6379,6,0,30,30,4253898,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10013.conf,1,32,0,0,1180872,1.13,4063232,3.88,1241096,1.18,95.15,797144,531608,383728,59.10,1196384,1445888,4411392,58986446848,54.94,37888,37.00,0,0,0,2516582400,2.34,volatile-lru,1.21,249504,3.05,2965504,0.92,-348160,3.51,2904144,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643845,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,12619,1110014,100000,683.96,61.62,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,b5e7fd1440e991260f524aed1a71340f70770277,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.207440,0.111205,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8420,5679143181f50012070f9edf433b590057f82cf4,6379,6,0,13,13,4253911,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10014.conf,1,32,0,0,1180872,1.13,4046848,3.86,1241096,1.18,95.15,797144,531608,383728,59.10,1196392,1445888,4411392,58986446848,54.94,37888,37.00,0,0,0,2097152000,1.95,allkeys-lru,1.21,249496,3.05,2965504,0.92,-364544,3.49,2887760,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643857,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,16447,1110014,100000,891.43,80.31,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,fe88ff0d3bdd8971f52bc3d778557b82bf74114d,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.179493,0.070182,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8576,7259b171b433b1de3271de4ee79e76a5cc216def,6379,6,0,4,4,4253922,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10015.conf,1,32,0,0,1180872,1.13,4055040,3.87,1241096,1.18,95.15,797144,531608,383728,59.10,1196392,1445888,4472832,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,volatile-lfu,1.21,249496,3.09,3026944,0.91,-417792,3.50,2895952,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643869,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,5000,1110014,100000,271.00,24.41,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,1000ba0d3b423a9d50c12b9c780b2cb606adc83b,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.195121,0.088955,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8733,2200605e1b55fe3b692c061ea20fae3e42bf29e0,6379,6,0,1,1,4253935,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10016.conf,1,32,0,0,1180872,1.13,4075520,3.89,1241096,1.18,95.15,797144,531608,383728,59.10,1196344,1445888,4546560,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,allkeys-lru,1.21,249544,3.14,3100672,0.90,-471040,3.65,2958360,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643881,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,1250,1110014,100000,67.75,6.10,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,8966626cd473de1e2e8e7ac3260dc3a0a3300c29,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.203687,0.087885,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8899,c726a32222a4f5b828aea57edd3a9f3246decde8,6379,6,0,10,10,4253947,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10017.conf,1,32,0,0,1180872,1.13,4083712,3.89,1241096,1.18,95.15,797144,531608,383728,59.10,1196200,1445888,4546560,58986446848,54.94,37888,37.00,0,0,0,1782579200,1.66,allkeys-lfu,1.21,249688,3.14,3100672,0.90,-462848,3.66,2966552,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643893,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,12500,1110014,100000,677.49,61.04,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,5dc4a3981272018d5a7ddc34f401d780fa0dae76,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.208908,0.105807,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,9112,e1963e9888356dcbe1b59e5a68ee8a776669a20c,6379,6,0,30,30,4253959,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10018.conf,1,32,0,0,1180872,1.13,4063232,3.88,1241096,1.18,95.15,797144,531608,383728,59.10,1196392,1445888,4472832,58986446848,54.94,37888,37.00,0,0,0,1887436800,1.76,volatile-ttl,1.21,249496,3.09,3026944,0.91,-409600,3.51,2904144,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643905,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,12626,1110014,100000,684.33,61.65,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,ee436b4114d14106ad8909630c4b0b20b3f6cd5d,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.196209,0.098104,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,9282,96cebaa43ace644d5daa7ba9e0b6e15dd144746d,6379,6,0,11,11,4253971,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10019.conf,1,32,0,0,1180872,1.13,4071424,3.88,1241096,1.18,95.15,797144,531608,383728,59.10,1196200,1445888,4460544,58986446848,54.94,37888,37.00,0,0,0,2936012800,2.73,allkeys-lfu,1.21,249688,3.08,3014656,0.91,-389120,3.51,2912336,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643917,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,13888,1110014,100000,752.77,67.82,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,6219dcc68ed54f5f9da22c8b28784f52c7cc0f92,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.164835,0.086699,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,9478,dab757c0a130b7c8f30f74c6d8d9e0f5eb31ccbe,6379,6,0,7,7,4253983,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10020.conf,1,32,0,0,1180872,1.13,4067328,3.88,1241096,1.18,95.15,797144,531608,383728,59.10,1196392,1445888,4472832,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,allkeys-lru,1.21,249496,3.09,3026944,0.91,-405504,3.51,2908240,0,0,0,0,0,jemalloc-5.1.0,0,0,0,10000,0,1631643929,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,8802,1110014,100000,477.11,42.98,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,0910ba5057eca042b399aa4b7c5692697ec4d64c,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.213910,0.112427,0.000000,0.000000,0,5000,0,0
