redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,31639,fdd2fd43ebe6588ee75559b6cedde443f60e5ce6,6379,6,0,7,7,4429384,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10011.conf,1,32,0,0,1766408,1.68,4722688,4.50,1826632,1.74,96.70,1062680,531608,703728,56.99,1781896,2031616,4980736,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,volatile-lru,1.14,249720,2.45,2949120,0.95,-258048,2.71,2978048,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819330,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,8802,1500014,100000,644.74,42.98,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,ca0fc6f5cbc9e592d74a564237edc2db82ae319b,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.176017,0.089570,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,31774,c15de51fc02439554ec30f8af60246daf86a6c4d,6379,6,0,14,14,4429396,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10012.conf,1,32,0,0,1766408,1.68,4710400,4.49,1826632,1.74,96.70,1062680,531608,703728,56.99,1781872,2031616,5038080,58986446848,54.94,37888,37.00,0,0,0,2936012800,2.73,volatile-lfu,1.14,249744,2.48,3006464,0.93,-327680,2.70,2965760,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819342,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,17605,1500014,100000,1289.47,85.96,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,2054d541915d517200ac1568df331aa9d38ca2e5,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.195228,0.102458,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,31907,937f5d33b325430ef3036e00118f8a5124f47866,6379,6,0,30,30,4429408,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10013.conf,1,32,0,0,1766408,1.68,4722688,4.50,1826632,1.74,96.70,1062680,531608,703728,56.99,1781896,2031616,4968448,58986446848,54.94,37888,37.00,0,0,0,2516582400,2.34,volatile-lru,1.14,249720,2.45,2936832,0.95,-245760,2.71,2978048,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819354,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,12584,1500014,100000,921.73,61.45,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,96462f9fbf865f93d2e4463ed660b1c73877f2a1,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.168468,0.096713,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,32069,1abdd6af59082938b35ecd75e5aab891185e64fe,6379,6,0,13,13,4429420,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10014.conf,1,32,0,0,1766408,1.68,4706304,4.49,1826632,1.74,96.70,1062680,531608,703728,56.99,1781896,2031616,4956160,58986446848,54.94,37888,37.00,0,0,0,2097152000,1.95,allkeys-lru,1.14,249720,2.44,2924544,0.95,-249856,2.70,2961664,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819366,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,16398,1500014,100000,1201.06,80.07,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,4a5673c5f341d2b61c7605d6b31f28a263af878b,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.200047,0.066320,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,32215,786cbc0b03567c1d89822b16ce4243560441e726,6379,6,0,4,4,4429432,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10015.conf,1,32,0,0,1766408,1.68,4755456,4.54,1826632,1.74,96.70,1062680,531608,703728,56.99,1781896,2031616,5103616,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,volatile-lfu,1.14,249720,2.51,3072000,0.93,-348160,2.79,3052760,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819378,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,4996,1500014,100000,365.95,24.40,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,93ffd935e4c4603c023d6a26ebae8fe983598474,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.179263,0.088589,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,32446,e32c7ef862678b48bc7b8d7907622266d3fd8a9a,6379,6,0,1,1,4429445,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10016.conf,1,32,0,0,1766408,1.68,4747264,4.53,1826632,1.74,96.70,1062680,531608,703728,56.99,1781872,2031616,5103616,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,allkeys-lru,1.14,249744,2.51,3072000,0.93,-356352,2.79,3044568,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819391,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,1250,1500014,100000,91.55,6.10,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,bae46ad52033f0b7c7f9e40609ce5639ebbfa6ae,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.187862,0.094444,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,32633,133814d4075f5717ace60dc9b82a61114567b978,6379,6,0,10,10,4429457,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10017.conf,1,32,0,0,1766408,1.68,4755456,4.54,1826632,1.74,96.70,1062680,531608,703728,56.99,1781704,2031616,5107712,58986446848,54.94,37888,37.00,0,0,0,1782579200,1.66,allkeys-lfu,1.14,249912,2.51,3076096,0.93,-352256,2.79,3052760,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819403,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,12500,1500014,100000,915.53,61.04,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,382787d5d0e0bf14766d10aa48e892283096fcb3,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.187796,0.072147,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,338,b4be06a5dd75c42bb9c5eb37738420d54797d90e,6379,6,0,30,30,4429469,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10018.conf,1,32,0,0,1766408,1.68,4714496,4.50,1826632,1.74,96.70,1062680,531608,703728,56.99,1781896,2031616,4968448,58986446848,54.94,37888,37.00,0,0,0,1887436800,1.76,volatile-ttl,1.14,249720,2.45,2936832,0.95,-253952,2.70,2969856,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819415,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,12563,1500014,100000,920.17,61.34,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,20cd5314eeeb4a71ef1f67b23768edda6c310c3a,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.185052,0.091305,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,526,a78d78d392de7b31ba065e379a9711a6e811505e,6379,6,0,11,11,4429481,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10019.conf,1,32,0,0,1766408,1.68,4702208,4.48,1826632,1.74,96.70,1062680,531608,703728,56.99,1781704,2031616,4956160,58986446848,54.94,37888,37.00,0,0,0,2936012800,2.73,allkeys-lfu,1.14,249912,2.44,2924544,0.95,-253952,2.70,2957568,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819427,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,13888,1500014,100000,1017.25,67.82,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,1f04fbac8b765d65a256b3b7a03df9aef5283e69,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.224084,0.080496,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,711,b872df4dd7b277d94768dca717ad50400b9d89ab,6379,6,0,7,7,4429493,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config10020.conf,1,32,0,0,1766408,1.68,4747264,4.53,1826632,1.74,96.70,1062680,531608,703728,56.99,1783072,2031616,5050368,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,allkeys-lru,1.14,248544,2.49,3018752,0.94,-303104,2.72,3002624,0,0,0,0,0,jemalloc-5.1.0,0,0,0,20000,0,1631819439,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,20000,8802,1500014,100000,644.74,42.98,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,2c28eadec92753d5bf0b64f6e56c87dbc6ff34b2,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.204272,0.085113,0.000000,0.000000,0,10000,0,0
