redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,5150,f2dc7db5c64efd1a5fe60802e7519a5024735f89,6379,21,0,8,8,1745494,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10011.conf,1,32,0,0,38644392,36.85,42057728,40.11,38704616,36.91,99.84,12615400,531608,26028992,68.29,38740088,39022592,42209280,58986446848,54.94,37888,37,0,0,0,1887436800,1.76,volatile-lfu,1.01,282504,1.08,3186688,1,-151552,1.09,3353216,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135425,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,61963,71500014,5048972,4326.48,307.2,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,8d18d47e0d85c8c4f116296e71908dc96113378f,0,0,-1,0,1048576,0,0,8.22279,3.992059,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,5569,bbb7290803205e7baac225ff9996608a702b389e,6379,22,0,1,1,1745522,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10012.conf,1,32,0,0,38644392,36.85,42049536,40.1,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658168,38932480,44310528,58986446848,54.94,37888,37,0,0,0,1363148800,1.27,allkeys-lru,1.01,274312,1.14,5378048,0.95,-2260992,1.09,3468856,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135452,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,58545,71500014,5048972,4087.89,288.85,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,c3ae8a1b0b9e331d89df0c6daeabdabb9683f3c2,0,0,-1,0,1048576,0,0,8.582962,3.863643,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,5973,37765bf9c395ff2bd2aca941c3ee696608254c8b,6379,22,0,8,8,1745550,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10013.conf,1,32,0,0,38644392,36.85,42045440,40.1,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658376,38932480,42209280,58986446848,54.94,37888,37,0,0,0,1992294400,1.86,allkeys-random,1.01,274104,1.08,3276800,1,-163840,1.09,3422832,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135480,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,45734,71500014,5048972,3193.37,226.76,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,487f57b441750a7f71f2f30218c5053e06691919,0,0,-1,0,1048576,0,0,8.60771,3.969844,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,6369,2178534e1b9e30f4a4ae0cee32e67c3c031bd807,6379,22,0,25,25,1745579,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10014.conf,1,32,0,0,38644392,36.85,42020864,40.07,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658520,38932480,42209280,58986446848,54.94,37888,37,0,0,0,2831155200,2.64,allkeys-lfu,1.01,273960,1.08,3276800,1,-188416,1.09,3398256,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135509,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,17290,71500014,5049038,1207.3,86.14,0,0,0,0,0,0,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,5efbce8529105ae153035091c3355d08e57359a3,0,0,-1,0,1048576,0,0,8.603216,4.031819,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,6756,5d3a41f3fa437f0f04a6a8c291a2955d2e50461c,6379,21,0,19,19,1745606,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10015.conf,1,32,0,0,38644392,36.85,42037248,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658336,38932480,42209280,58986446848,54.94,37888,37,0,0,0,2411724800,2.25,allkeys-lfu,1.01,274144,1.08,3276800,1,-172032,1.09,3414640,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135537,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,38570,71500014,5048972,2693.06,191.27,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,a8f98337c37be2ce2414f0d325bc449f75588484,0,0,-1,0,1048576,0,0,8.34207,3.823881,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,7163,21548265213edfb63f99abc193107b3fad8f5020,6379,21,0,17,17,1745633,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10016.conf,1,32,0,0,38644392,36.85,42024960,40.08,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658184,38932480,42209280,58986446848,54.94,37888,37,0,0,0,2621440000,2.44,noeviction,1.01,274296,1.08,3276800,1,-184320,1.09,3402352,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135564,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,57797,71500014,5048972,4035.61,287.21,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,e5e0bcff1243f82de80bff7d72d725a7196f6a59,0,0,-1,0,1048576,0,0,8.383637,3.775143,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,7570,a7e3c9b771ab085632a410eb12fcb1e8cf01c3a4,6379,21,0,8,8,1745660,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10017.conf,1,32,0,0,38644392,36.85,42037248,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38699344,38977536,42209280,58986446848,54.94,37888,37,0,0,0,1677721600,1.56,volatile-lru,1.01,278192,1.08,3231744,1,-172032,1.09,3373688,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135591,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,62454,71500014,5048972,4360.79,309.59,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,494d2be8a99d9a6750a0e4088e37b49483680114,0,0,-1,0,1048576,0,0,8.256395,3.911633,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8011,64e6abb7287ee5a7aa4e7da2616485d70ce24640,6379,22,0,16,16,1745689,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10018.conf,1,32,0,0,38644392,36.85,42033152,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658336,38932480,44310528,58986446848,54.94,37888,37,0,0,0,2936012800,2.73,volatile-ttl,1.01,274144,1.14,5378048,0.95,-2277376,1.09,3410544,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135619,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,11520,71500014,5048972,804.32,57.55,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,60b07e2cb8692a76d6c79891903cb7a31ef9614c,0,0,-1,0,1048576,0,0,8.590989,3.953889,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8500,8f2031a102aaac7cb3b5a0071dd1d61319800bc8,6379,22,0,7,7,1745717,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10019.conf,1,32,0,0,38644392,36.85,42041344,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658184,38932480,44310528,58986446848,54.94,37888,37,0,0,0,1887436800,1.76,allkeys-random,1.01,274296,1.14,5378048,0.95,-2269184,1.09,3418736,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135647,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,46912,71500014,5048972,3275.6,232.69,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,84c6df05c7f9eeda2b921caf388a5e1083de8df5,0,0,-1,0,1048576,0,0,8.361447,3.976948,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,8965,5f4b242d2e67c334735f68cac83b60c7372b90cc,6379,21,0,32,32,1745744,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10020.conf,1,32,0,0,38644392,36.85,42053632,40.11,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658496,38932480,42209280,58986446848,54.94,37888,37,0,0,0,2202009600,2.05,allkeys-lfu,1.01,273984,1.08,3276800,1,-155648,1.09,3431024,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1629135675,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,62122,71500014,5048972,4337.69,308.01,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,46b87f6cfc10ca027d09af3b88ad9cac334056ed,0,0,-1,0,1048576,0,0,8.6109,3.747374,0,0,0,249666,0,0
