redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,aof_current_size,aof_base_size,aof_pending_rewrite,aof_buffer_length,aof_rewrite_buffer_length,aof_pending_bio_fsync,aof_delayed_fsync,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17383,9bd40e53ffe335c0b8b6e26193edb98093aa2181,6379,6,0,33,33,4312968,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config240.conf,1,32,0,0,1181024,1.13,4194304,4.00,1241248,1.18,95.15,797304,531608,383720,59.09,1226624,1486848,4612096,58986446848,54.94,37888,37.00,0,0,0,2097152000,1.95,allkeys-random,1.21,260224,3.10,3125248,0.91,-417792,3.62,3035064,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631702914,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,13888,1110014,100000,752.77,67.82,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,0882a77e92b1bd6f9f8a1d36cb9675514ed2b472,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.230956,0.104888,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17961,a9affaafe08fc5ac03f92ea8c0ee5a43a2868bf3,6379,440,0,28,28,4313415,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config241.conf,1,32,0,0,1181088,1.13,4014080,3.83,1241312,1.18,95.15,797368,531608,383720,59.08,1198856,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,2097152000,1.95,allkeys-random,1.21,247032,3.01,2908160,0.92,-339968,3.46,2854776,220,0,0,0,224,jemalloc-5.1.0,0,0,0,3999,0,1631703228,ok,0,-1,589824,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,27,1110014,100000,1.48,0.14,0,0,0,0,0,0.00,0,0,0,10000,0,0,168,0,0,0,0,0,0,master,0,67a8b220ddb583a0fc43929545c4b08e0926c3f7,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.057349,0.414826,0.001170,0.003510,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,10489,01c187ed48de72fe28dfd2ff911ed6158e7ed66f,6379,6,0,3,3,4313427,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config242.conf,1,32,0,0,1181024,1.13,4206592,4.01,1241248,1.18,95.15,797304,531608,383720,59.09,1308392,1576960,4546560,58986446848,54.94,37888,37.00,0,0,0,1258291200,1.17,noeviction,1.21,268568,2.88,2969600,0.93,-339968,3.39,2965448,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631703374,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,3753,1110014,100000,203.42,18.33,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,ba53f82bed9d468878cf03a96098effde1f045d4,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.262017,0.109345,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,11076,5462edf4ae07db5534274d1239fa5f4e61ef7397,6379,6,0,11,11,4313440,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config243.conf,1,32,0,0,1181024,1.13,4067328,3.88,1241248,1.18,95.15,797304,531608,383720,59.09,1226664,1486848,4489216,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,volatile-ttl,1.21,260184,3.02,3002368,0.91,-421888,3.51,2908088,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631703386,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,13888,1110014,100000,752.77,67.82,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,d48116889aa09c953d3c9acff0f276978e038afb,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.229872,0.095232,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,11659,406deec60cf270b8792912967bf325cb48b383cb,6379,6,0,10,10,4313452,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config244.conf,1,32,0,0,1181024,1.13,4100096,3.91,1241248,1.18,95.15,797304,531608,383720,59.09,1226720,1486848,4554752,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,allkeys-lru,1.21,260128,3.06,3067904,0.90,-454656,3.67,2982784,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631703398,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,12500,1110014,100000,677.49,61.04,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,81651c503b95ab0c33fcda0168f230c5dd1a2318,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.261240,0.105718,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12243,fa38b485efd172698cd0ab3a2d6e9b5cc4c40451,6379,6,0,8,8,4313464,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config245.conf,1,32,0,0,1181088,1.13,4079616,3.89,1241336,1.18,95.15,797368,531608,383720,59.08,1193760,1445888,4542464,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,noeviction,1.21,252128,3.14,3096576,0.90,-462848,3.65,2962240,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631703410,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,10000,1110014,100000,541.99,48.83,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,cb8b44805954dd8c31d5082171645b6f55f35404,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.272126,0.118619,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12825,d609384e10f71a3b6d29a1d7a7cd0d0913339499,6379,6,0,37,37,4313476,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config246.conf,1,32,0,0,1181024,1.13,4100096,3.91,1241248,1.18,95.15,797304,531608,383720,59.09,1226704,1486848,4497408,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,allkeys-lru,1.21,260144,3.02,3010560,0.91,-397312,3.54,2940856,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631703422,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,15394,1110014,100000,834.36,75.17,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,83c59412e3269b47fea33f35ac67298d9d1a8733,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.268139,0.106844,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13406,cd734be6761b6fbcd36bfe62f2c99b729f5d56c4,6379,407,0,29,29,4313889,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config247.conf,1,32,0,0,1181088,1.13,4046848,3.86,1241328,1.18,95.15,797368,531608,383720,59.08,1198912,1445888,4263936,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,volatile-ttl,1.21,246976,2.95,2818048,0.95,-217088,3.49,2887544,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4336,0,1631703735,ok,0,-1,532480,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,18,1110014,100000,0.99,0.09,0,0,0,0,0,0.00,0,0,0,10000,0,0,167,0,0,0,0,0,0,master,0,d0d247bccaba9c5ae371eee9ae1be365d9213bc7,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.971809,0.383924,0.002042,0.001021,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,5589,9c3845859f604ec88718e47dd09a56b04cb4df86,6379,539,0,26,26,4314434,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config248.conf,1,32,0,0,1181088,1.13,4116480,3.93,1241312,1.18,95.15,797368,531608,383720,59.08,1199136,1445888,4308992,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,volatile-lru,1.21,246752,2.98,2863104,0.96,-192512,3.55,2957176,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4434,0,1631704148,ok,0,-1,458752,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,14,1110014,100000,0.82,0.08,0,0,0,0,0,0.00,0,0,0,10000,0,0,180,0,0,0,0,0,0,master,0,e00589b7c7c34ad20d7f85108e518046240d7174,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.176600,0.462196,0.002027,0.001013,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,4737,8cd7ca1ed90bd346a7e0481718ec8b36aac9544d,6379,533,0,12,12,4314973,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config249.conf,1,32,0,0,1181088,1.13,4018176,3.83,1241328,1.18,95.15,797368,531608,383720,59.08,1194936,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,1677721600,1.56,allkeys-random,1.21,250952,3.01,2908160,0.92,-335872,3.47,2858872,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4379,0,1631704693,ok,0,-1,454656,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,21,1110014,100000,1.16,0.11,0,0,0,0,0,0.00,0,0,0,10000,0,0,160,0,0,0,0,0,0,master,0,dd7e900192d436e861636a6e214d3e67fb1e4568,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.176428,0.412566,0.001891,0.000945,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,3117,906de5905c3c6992b24203a4537e162f4b1e9d0e,6379,547,0,8,8,4315527,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config250.conf,1,32,0,0,1181088,1.13,4145152,3.95,1241328,1.18,95.15,797368,531608,383720,59.08,1193568,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,1258291200,1.17,allkeys-lfu,1.21,252320,3.01,2908160,0.95,-208896,3.58,2985848,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4590,0,1631705233,ok,0,-1,278528,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,20,1110014,100000,1.11,0.10,0,0,0,0,0,0.00,0,0,0,10000,0,0,158,0,0,0,0,0,0,master,0,77dab7aa4fc5ce8e71307c57882d2865d1a250ff,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.157878,0.417313,0.001421,0.001421,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,995,5ac9e51b4ff0764e54aee4284086f38243521453,6379,538,0,12,12,4316071,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config251.conf,1,32,0,0,1181088,1.13,4169728,3.98,1241336,1.18,95.15,797368,531608,383720,59.08,1194712,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,allkeys-lfu,1.21,251176,3.01,2908160,0.96,-184320,3.60,3010424,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4487,0,1631705786,ok,0,-1,274432,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,17,1110014,100000,0.95,0.09,0,0,0,0,0,0.00,0,0,0,10000,0,0,163,0,0,0,0,0,0,master,0,2b55f1d6ef578d2178c657a816e1cd7735f7f1ef,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.152272,0.441911,0.002024,0.001012,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,30120,fd009f140b026a6cc0dd6c965ddc7195b3f53b61,6379,549,0,4,4,4316626,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config252.conf,1,32,0,0,1181088,1.13,4198400,4.00,1241336,1.18,95.15,797368,531608,383720,59.08,1193568,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,volatile-lfu,1.21,252320,3.01,2908160,0.96,-155648,3.62,3039096,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4437,0,1631706330,ok,0,-1,266240,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,33,1110014,100000,1.85,0.17,0,0,0,0,0,0.00,0,0,0,10000,0,0,156,0,0,0,0,0,0,master,0,3235764bdd469cefb32b8cf16cd5952d255646ee,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.157119,0.380667,0.002075,0.001037,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,28148,d58b37e2a6cb596b3d0114ef0817c863060979ed,6379,6,0,15,15,4316638,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config253.conf,1,32,0,0,1181024,1.13,4063232,3.88,1241248,1.18,95.15,797304,531608,383720,59.09,1226496,1486848,4501504,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,volatile-ttl,1.21,260352,3.03,3014656,0.90,-438272,3.51,2903992,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631706584,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,18891,1110014,100000,1023.90,92.24,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,221145f311f06fcdd9e7f6cdc954393f1e0019a5,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.269058,0.113962,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,28523,7a31a3feef93866c99f0ed437c1def1cf142e88d,6379,6,0,31,31,4316650,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config254.conf,1,32,0,0,1180872,1.13,6180864,5.89,1437744,1.37,82.13,797152,531608,383720,59.10,1226336,1486848,4800512,58986446848,54.94,37888,37.00,0,0,0,2621440000,2.44,allkeys-lru,1.21,260512,3.23,3313664,1.29,1380352,5.53,5063704,4,0,0,0,8,jemalloc-5.1.0,0,0,0,10000,0,1631706596,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,13020,1110014,100000,705.72,63.58,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,3ecbb52f49ed2204e7acd0484e4d525b29402b29,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.222489,0.109145,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,29125,16cd9c91780788d092ab0b005408387321cb4c43,6379,6,0,29,29,4316662,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config255.conf,1,32,0,0,1181088,1.13,4075520,3.89,1241312,1.18,95.15,797368,531608,383720,59.08,1193704,1445888,4530176,58986446848,54.94,37888,37.00,0,0,0,1782579200,1.66,allkeys-random,1.21,252184,3.13,3084288,0.90,-454656,3.52,2916216,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631706608,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,18382,1110014,100000,996.31,89.76,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,0fca2828e06ab1dfb84de64369d6821ca72830ff,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.280251,0.119817,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,29750,b7e731a9fc0a53d14a61c7189e36f64751975686,6379,516,0,36,36,4317185,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config256.conf,1,32,0,0,1181088,1.13,5828608,5.56,1241328,1.18,95.15,797368,531608,383720,59.08,1199080,1445888,4354048,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,allkeys-random,1.21,246808,3.01,2908160,1.34,1474560,5.22,4711232,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4156,0,1631706922,ok,0,-1,2347008,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,24,1110014,100000,1.34,0.13,0,0,0,0,0,0.00,0,0,0,10000,0,0,582,0,0,0,0,0,0,master,0,46254b962ff9f93d0e59574da1d74bef7e8b1322,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.188483,0.435599,0.003033,0.001011,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,27015,94ccc464a973a0965e48b326be35a7caa8750e80,6379,6,0,30,30,4317197,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config257.conf,1,32,0,0,1180872,1.13,4116480,3.93,1323080,1.26,89.25,797152,531608,383720,59.10,1273960,1552384,4632576,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,volatile-lfu,1.22,278424,2.98,3080192,0.89,-516096,3.55,2957392,4,0,0,0,8,jemalloc-5.1.0,0,0,0,10000,0,1631707143,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,12626,1110014,100000,684.33,61.65,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,e577f43d4fdd805408781affabd91e1891ea70f8,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.257201,0.129148,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,27501,c2fe3ef2227331808acc28c4ac69eddeb347d766,6379,345,0,6,6,4317548,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config258.conf,1,32,0,0,1181088,1.13,4083712,3.89,1265464,1.21,93.33,797368,531608,383720,59.08,1226280,1482752,4390912,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,allkeys-lfu,1.21,256472,2.96,2908160,0.93,-307200,3.65,2966336,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4352,0,1631707456,ok,0,-1,372736,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,38,1110014,100000,2.12,0.19,0,0,0,0,0,0.00,0,0,0,10000,0,0,220,0,0,0,0,0,0,master,0,ac1df8b4292fd8f83e131399b65447d6d8779f76,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.839041,0.310482,0.000000,0.004207,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,15096,98e20d9067993ab73936d52a9fc1a12ebf1904ef,6379,5,0,38,38,4317560,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config259.conf,1,32,0,0,1181024,1.13,4247552,4.05,1241248,1.18,95.15,797304,531608,383720,59.09,1226648,1486848,4542464,58986446848,54.94,37888,37.00,0,0,0,1992294400,1.86,allkeys-lfu,1.21,260200,3.06,3055616,0.94,-294912,3.66,3088312,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631707507,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,15988,1110014,100000,866.60,78.07,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,2a82225641314aad49d3265ef867a530c018013c,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.249209,0.099870,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,15857,21efae71920f5eb39c4e96ea74dd6ef65b700ccf,6379,6,0,22,22,4317573,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config260.conf,1,32,0,0,1181088,1.13,5902336,5.63,1241312,1.18,95.15,797368,531608,383720,59.08,1194936,1445888,4460544,58986446848,54.94,37888,37.00,0,0,0,2516582400,2.34,volatile-lfu,1.21,250952,3.08,3014656,1.32,1441792,5.09,4743032,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631707519,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,13854,1110014,100000,750.92,67.65,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,f5c77e34737657b916abf5675be43d887b9bc0c6,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.233557,0.119198,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,16458,1b82e5bfabf1bc26f4627475384527bad7da8c2e,6379,6,0,4,4,4317585,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config261.conf,1,32,0,0,1181024,1.13,4161536,3.97,1241248,1.18,95.15,797304,531608,383720,59.09,1226720,1486848,4612096,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,allkeys-random,1.21,260128,3.10,3125248,0.90,-450560,3.72,3044224,156,0,0,0,160,jemalloc-5.1.0,0,0,0,10000,0,1631707531,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,5000,1110014,100000,271.00,24.41,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,fbfdad19346118626ac22f91b878a3ac53bd99c4,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.228633,0.098950,0.000000,0.000000,0,5000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17045,44019c1a72eb1d591b4d9775a9cfa74e1e50beed,6379,6,0,26,26,4317597,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config262.conf,1,32,0,0,1181088,1.13,5885952,5.61,1241312,1.18,95.15,797368,531608,383720,59.08,1196336,1445888,4481024,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,allkeys-random,1.21,249552,3.10,3035136,1.31,1404928,5.08,4726648,220,0,0,0,224,jemalloc-5.1.0,0,0,0,10000,0,1631707543,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,750023,0,0,0,0,0,0,3,20000,16432,1110014,100000,890.65,80.24,0,0,0,0,0,0.00,0,0,0,10000,0,0,0,0,0,0,0,0,0,master,0,0a65aed328e34887a2bb1ea52df2829d08610d3b,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.257496,0.104129,0.000000,0.000000,0,5000,0,0
