redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,11405,8f9b4103fba9a10389ccab1fb0d9d6f4bc7fe114,6379,22,0,8,8,3491302,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10011.conf,1,32,0,0,38644392,36.85,42057728,40.11,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658000,38932480,42209280,58986446848,54.94,37888,37,0,0,0,1887436800,1.76,volatile-lfu,1.01,274480,1.08,3276800,1,-151552,1.09,3435120,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881232,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,38655,71500014,5049038,2699.07,191.65,0,0,0,0,0,0,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,d4840fc43feb57060bb8f25ac9327b188c8f981b,0,0,-1,0,1048576,0,0,8.581767,3.813556,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,11709,da688143486aa32d85fb8e74983ef0954521e9e5,6379,22,0,1,1,3491331,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10012.conf,1,32,0,0,38644392,36.85,42057728,40.11,38704640,36.91,99.84,12615400,531608,26028992,68.29,38658168,38932480,42209280,58986446848,54.94,37888,37,0,0,0,1363148800,1.27,allkeys-lru,1.01,274312,1.08,3276800,1,-151552,1.09,3477048,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881261,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,58660,71500014,5049038,4095.93,289.42,0,0,0,0,0,0,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,1e686b55b7a483ec51fc4c0b5b412b18b062b8ec,0,0,-1,0,1048576,0,0,8.84521,3.959303,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12061,5dc72bb5c81036c7ac4450a29d56cf1d2ba090fc,6379,22,0,8,8,3491359,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10013.conf,1,32,0,0,38644392,36.85,42037248,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38657184,38920192,42196992,58986446848,54.94,37888,37,0,0,0,1992294400,1.86,allkeys-random,1.01,263008,1.08,3276800,1,-159744,1.09,3414640,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881289,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,48228,71500014,5048972,3367.51,239.23,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,b72334ac6903e158468f9b1e025bc1f98fce2ce7,0,0,-1,0,1048576,0,0,8.770636,3.926407,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12415,dd807817ccdf9898c58dd1d41df75eb91352e3a6,6379,21,0,25,25,3491386,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10014.conf,1,32,0,0,38644392,36.85,42033152,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656096,38920192,42209280,58986446848,54.94,37888,37,0,0,0,2831155200,2.64,allkeys-lfu,1.01,264096,1.08,3289088,1,-176128,1.09,3410544,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881317,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,61178,71500014,5048972,4271.74,303.26,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,676b77e69cde1efe9ea72d14902501dfc26edac4,0,0,-1,0,1048576,0,0,8.676289,3.910218,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,12809,da487309e9b6a9af64fd44ef2f722e3d467be251,6379,22,0,19,19,3491415,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10015.conf,1,32,0,0,38644392,36.85,42033152,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655832,38920192,44310528,58986446848,54.94,37888,37,0,0,0,2411724800,2.25,allkeys-lfu,1.01,264360,1.14,5390336,0.95,-2277376,1.09,3410544,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881345,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,5308,71500014,5048972,370.65,26.62,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,5f285cd09ec18d4fca33323e34edfcefa1cc86f9,0,0,-1,0,1048576,0,0,8.692364,4.016902,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13167,db5470d473550755162bac7a81c321b219779b0b,6379,24,0,17,17,3491445,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10016.conf,1,32,0,0,38644392,36.85,42033152,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656320,38920192,42209280,58986446848,54.94,37888,37,0,0,0,2621440000,2.44,noeviction,1.01,263872,1.08,3289088,1,-176128,1.09,3410544,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881373,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,20161,71500014,5048972,1407.77,100.6,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,d939a5302f7ee080920a893e49fc4382601e42d2,0,0,-1,0,1048576,0,0,10.231732,4.370029,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13555,017f099397ddf410a8c9ec8fc594ce5226cdfff3,6379,25,0,8,8,3491476,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10017.conf,1,32,0,0,38644392,36.85,42049536,40.1,38704616,36.91,99.84,12615400,531608,26028992,68.29,38657184,38920192,42196992,58986446848,54.94,37888,37,0,0,0,1677721600,1.56,volatile-lru,1.01,263008,1.08,3276800,1,-147456,1.09,3426928,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881403,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,46458,71500014,5048972,3243.92,230.33,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,dee694693eb89c7bd401ab6a8826916e8d95d8a8,0,0,-1,0,1048576,0,0,10.868795,4.772616,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,14008,9168bb32f89fe8b1e11e14a2a871c04d6275db18,6379,22,0,16,16,3491505,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10018.conf,1,32,0,0,38644392,36.85,42029056,40.08,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655832,38920192,42209280,58986446848,54.94,37888,37,0,0,0,2936012800,2.73,volatile-ttl,1.01,264360,1.08,3289088,1,-180224,1.09,3406448,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881435,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,15760,71500014,5049038,1100.47,78.65,0,0,0,0,0,0,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,4b58303647f15e59a7614e9541e6f78a569cf82d,0,0,-1,0,1048576,0,0,8.79175,4.000663,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,14462,ea1257b38fcbda4ad57a6918976db63419361376,6379,22,0,7,7,3491533,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10019.conf,1,32,0,0,38644392,36.85,42037248,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656584,38920192,42209280,58986446848,54.94,37888,37,0,0,0,1887436800,1.76,allkeys-random,1.01,263608,1.08,3289088,1,-172032,1.09,3414640,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881463,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,41094,71500014,5048972,2869.41,203.78,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,667bfd86ce1c2f3f3f35a4a4d1d8038f9d37667b,0,0,-1,0,1048576,0,0,8.730054,4.00297,0,0,0,249666,0,0
6.2.1,0,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,14878,b3df6208c06c800f84cc7375433f9133a1b3c7ac,6379,22,0,32,32,3491561,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile/config10020.conf,1,32,0,0,38644392,36.85,42029056,40.08,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656080,38920192,42196992,58986446848,54.94,37888,37,0,0,0,2202009600,2.05,allkeys-lfu,1.01,264112,1.08,3276800,1,-167936,1.09,3406448,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1630881491,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,24086,71500014,5048972,1681.81,119.78,0,0,0,0,0,0,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,6253339f3b6f8cfc07c01adcfef3a41784cfc96c,0,0,-1,0,1048576,0,0,8.662048,3.942753,0,0,0,249666,0,0
